Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,N_PERSONES_AGG
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,206,1
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,118,2
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,75,3
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,44,4
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,24,5
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,14,6
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,9,7
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,5,8
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,17,9
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,209,1
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,134,2
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,65,3
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,50,4
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,30,5
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,17,6
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,10,7
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,6,8
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,21,9
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,348,1
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,241,2
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,151,3
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,121,4
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,88,5
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,50,6
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,21,7
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,22,8
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,32,9
2019-01-01,1,Ciutat Vella,1,el Raval,2,1004,406,1
2019-01-01,1,Ciutat Vella,1,el Raval,2,1004,287,2
2019-01-01,1,Ciutat Vella,1,el Raval,2,1004,154,3
2019-01-01,1,Ciutat Vella,1,el Raval,2,1004,126,4
2019-01-01,1,Ciutat Vella,1,el Raval,2,1004,49,5
2019-01-01,1,Ciutat Vella,1,el Raval,2,1004,30,6
2019-01-01,1,Ciutat Vella,1,el Raval,2,1004,15,7
2019-01-01,1,Ciutat Vella,1,el Raval,2,1004,10,8
2019-01-01,1,Ciutat Vella,1,el Raval,2,1004,28,9
2019-01-01,1,Ciutat Vella,1,el Raval,3,1005,347,1
2019-01-01,1,Ciutat Vella,1,el Raval,3,1005,239,2
2019-01-01,1,Ciutat Vella,1,el Raval,3,1005,128,3
2019-01-01,1,Ciutat Vella,1,el Raval,3,1005,95,4
2019-01-01,1,Ciutat Vella,1,el Raval,3,1005,50,5
2019-01-01,1,Ciutat Vella,1,el Raval,3,1005,26,6
2019-01-01,1,Ciutat Vella,1,el Raval,3,1005,19,7
2019-01-01,1,Ciutat Vella,1,el Raval,3,1005,8,8
2019-01-01,1,Ciutat Vella,1,el Raval,3,1005,26,9
2019-01-01,1,Ciutat Vella,1,el Raval,3,1006,240,1
2019-01-01,1,Ciutat Vella,1,el Raval,3,1006,149,2
2019-01-01,1,Ciutat Vella,1,el Raval,3,1006,89,3
2019-01-01,1,Ciutat Vella,1,el Raval,3,1006,53,4
2019-01-01,1,Ciutat Vella,1,el Raval,3,1006,37,5
2019-01-01,1,Ciutat Vella,1,el Raval,3,1006,18,6
2019-01-01,1,Ciutat Vella,1,el Raval,3,1006,11,7
2019-01-01,1,Ciutat Vella,1,el Raval,3,1006,6,8
2019-01-01,1,Ciutat Vella,1,el Raval,3,1006,15,9
2019-01-01,1,Ciutat Vella,1,el Raval,3,1007,232,1
2019-01-01,1,Ciutat Vella,1,el Raval,3,1007,166,2
2019-01-01,1,Ciutat Vella,1,el Raval,3,1007,102,3
2019-01-01,1,Ciutat Vella,1,el Raval,3,1007,74,4
2019-01-01,1,Ciutat Vella,1,el Raval,3,1007,35,5
2019-01-01,1,Ciutat Vella,1,el Raval,3,1007,29,6
2019-01-01,1,Ciutat Vella,1,el Raval,3,1007,17,7
2019-01-01,1,Ciutat Vella,1,el Raval,3,1007,10,8
2019-01-01,1,Ciutat Vella,1,el Raval,3,1007,23,9
2019-01-01,1,Ciutat Vella,1,el Raval,4,1008,325,1
2019-01-01,1,Ciutat Vella,1,el Raval,4,1008,217,2
2019-01-01,1,Ciutat Vella,1,el Raval,4,1008,141,3
2019-01-01,1,Ciutat Vella,1,el Raval,4,1008,107,4
2019-01-01,1,Ciutat Vella,1,el Raval,4,1008,70,5
2019-01-01,1,Ciutat Vella,1,el Raval,4,1008,51,6
2019-01-01,1,Ciutat Vella,1,el Raval,4,1008,33,7
2019-01-01,1,Ciutat Vella,1,el Raval,4,1008,27,8
2019-01-01,1,Ciutat Vella,1,el Raval,4,1008,43,9
2019-01-01,1,Ciutat Vella,1,el Raval,4,1009,280,1
2019-01-01,1,Ciutat Vella,1,el Raval,4,1009,209,2
2019-01-01,1,Ciutat Vella,1,el Raval,4,1009,113,3
2019-01-01,1,Ciutat Vella,1,el Raval,4,1009,91,4
2019-01-01,1,Ciutat Vella,1,el Raval,4,1009,51,5
2019-01-01,1,Ciutat Vella,1,el Raval,4,1009,30,6
2019-01-01,1,Ciutat Vella,1,el Raval,4,1009,16,7
2019-01-01,1,Ciutat Vella,1,el Raval,4,1009,10,8
2019-01-01,1,Ciutat Vella,1,el Raval,4,1009,21,9
2019-01-01,1,Ciutat Vella,1,el Raval,4,1010,228,1
2019-01-01,1,Ciutat Vella,1,el Raval,4,1010,163,2
2019-01-01,1,Ciutat Vella,1,el Raval,4,1010,122,3
2019-01-01,1,Ciutat Vella,1,el Raval,4,1010,97,4
2019-01-01,1,Ciutat Vella,1,el Raval,4,1010,55,5
2019-01-01,1,Ciutat Vella,1,el Raval,4,1010,39,6
2019-01-01,1,Ciutat Vella,1,el Raval,4,1010,25,7
