Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,N_PERSONES_AGG
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,187,1
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,148,2
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,80,3
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,40,4
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,25,5
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,14,6
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,10,7
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,6,8
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,13,9
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,204,1
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,122,2
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,67,3
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,60,4
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,31,5
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,26,6
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,10,7
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,8,8
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,19,9
2013-01-01,1,Ciutat Vella,1,el Raval,2,1003,343,1
2013-01-01,1,Ciutat Vella,1,el Raval,2,1003,262,2
2013-01-01,1,Ciutat Vella,1,el Raval,2,1003,157,3
2013-01-01,1,Ciutat Vella,1,el Raval,2,1003,92,4
2013-01-01,1,Ciutat Vella,1,el Raval,2,1003,77,5
2013-01-01,1,Ciutat Vella,1,el Raval,2,1003,43,6
2013-01-01,1,Ciutat Vella,1,el Raval,2,1003,26,7
2013-01-01,1,Ciutat Vella,1,el Raval,2,1003,22,8
2013-01-01,1,Ciutat Vella,1,el Raval,2,1003,44,9
2013-01-01,1,Ciutat Vella,1,el Raval,2,1004,390,1
2013-01-01,1,Ciutat Vella,1,el Raval,2,1004,298,2
2013-01-01,1,Ciutat Vella,1,el Raval,2,1004,158,3
2013-01-01,1,Ciutat Vella,1,el Raval,2,1004,105,4
2013-01-01,1,Ciutat Vella,1,el Raval,2,1004,55,5
2013-01-01,1,Ciutat Vella,1,el Raval,2,1004,30,6
2013-01-01,1,Ciutat Vella,1,el Raval,2,1004,17,7
2013-01-01,1,Ciutat Vella,1,el Raval,2,1004,10,8
2013-01-01,1,Ciutat Vella,1,el Raval,2,1004,33,9
2013-01-01,1,Ciutat Vella,1,el Raval,3,1005,366,1
2013-01-01,1,Ciutat Vella,1,el Raval,3,1005,229,2
2013-01-01,1,Ciutat Vella,1,el Raval,3,1005,131,3
2013-01-01,1,Ciutat Vella,1,el Raval,3,1005,89,4
2013-01-01,1,Ciutat Vella,1,el Raval,3,1005,50,5
2013-01-01,1,Ciutat Vella,1,el Raval,3,1005,28,6
2013-01-01,1,Ciutat Vella,1,el Raval,3,1005,10,7
2013-01-01,1,Ciutat Vella,1,el Raval,3,1005,22,8
2013-01-01,1,Ciutat Vella,1,el Raval,3,1005,32,9
2013-01-01,1,Ciutat Vella,1,el Raval,3,1006,225,1
2013-01-01,1,Ciutat Vella,1,el Raval,3,1006,155,2
2013-01-01,1,Ciutat Vella,1,el Raval,3,1006,89,3
2013-01-01,1,Ciutat Vella,1,el Raval,3,1006,58,4
2013-01-01,1,Ciutat Vella,1,el Raval,3,1006,42,5
2013-01-01,1,Ciutat Vella,1,el Raval,3,1006,27,6
2013-01-01,1,Ciutat Vella,1,el Raval,3,1006,11,7
2013-01-01,1,Ciutat Vella,1,el Raval,3,1006,12,8
2013-01-01,1,Ciutat Vella,1,el Raval,3,1006,16,9
2013-01-01,1,Ciutat Vella,1,el Raval,3,1007,230,1
2013-01-01,1,Ciutat Vella,1,el Raval,3,1007,152,2
2013-01-01,1,Ciutat Vella,1,el Raval,3,1007,98,3
2013-01-01,1,Ciutat Vella,1,el Raval,3,1007,62,4
2013-01-01,1,Ciutat Vella,1,el Raval,3,1007,43,5
2013-01-01,1,Ciutat Vella,1,el Raval,3,1007,21,6
2013-01-01,1,Ciutat Vella,1,el Raval,3,1007,19,7
2013-01-01,1,Ciutat Vella,1,el Raval,3,1007,18,8
2013-01-01,1,Ciutat Vella,1,el Raval,3,1007,33,9
2013-01-01,1,Ciutat Vella,1,el Raval,4,1008,334,1
2013-01-01,1,Ciutat Vella,1,el Raval,4,1008,218,2
2013-01-01,1,Ciutat Vella,1,el Raval,4,1008,135,3
2013-01-01,1,Ciutat Vella,1,el Raval,4,1008,98,4
2013-01-01,1,Ciutat Vella,1,el Raval,4,1008,65,5
2013-01-01,1,Ciutat Vella,1,el Raval,4,1008,55,6
2013-01-01,1,Ciutat Vella,1,el Raval,4,1008,39,7
2013-01-01,1,Ciutat Vella,1,el Raval,4,1008,23,8
2013-01-01,1,Ciutat Vella,1,el Raval,4,1008,75,9
2013-01-01,1,Ciutat Vella,1,el Raval,4,1009,301,1
2013-01-01,1,Ciutat Vella,1,el Raval,4,1009,203,2
2013-01-01,1,Ciutat Vella,1,el Raval,4,1009,115,3
2013-01-01,1,Ciutat Vella,1,el Raval,4,1009,77,4
2013-01-01,1,Ciutat Vella,1,el Raval,4,1009,46,5
2013-01-01,1,Ciutat Vella,1,el Raval,4,1009,18,6
2013-01-01,1,Ciutat Vella,1,el Raval,4,1009,27,7
2013-01-01,1,Ciutat Vella,1,el Raval,4,1009,12,8
2013-01-01,1,Ciutat Vella,1,el Raval,4,1009,29,9
2013-01-01,1,Ciutat Vella,1,el Raval,4,1010,252,1
2013-01-01,1,Ciutat Vella,1,el Raval,4,1010,158,2
2013-01-01,1,Ciutat Vella,1,el Raval,4,1010,97,3
2013-01-01,1,Ciutat Vella,1,el Raval,4,1010,78,4
2013-01-01,1,Ciutat Vella,1,el Raval,4,1010,61,5
2013-01-01,1,Ciutat Vella,1,el Raval,4,1010,28,6
2013-01-01,1,Ciutat Vella,1,el Raval,4,1010,35,7
2013-01-01,1,Ciutat Vella,1,el Raval,4,1010,15,8
2013-01-01,1,Ciutat Vella,1,el Raval,4,1010,41,9
2013-01-01,1,Ciutat Vella,1,el Raval,5,1011,386,1
2013-01-01,1,Ciutat Vella,1,el Raval,5,1011,233,2
2013-01-01,1,Ciutat Vella,1,el Raval,5,1011,141,3
2013-01-01,1,Ciutat Vella,1,el Raval,5,1011,112,4
2013-01-01,1,Ciutat Vella,1,el Raval,5,1011,72,5
2013-01-01,1,Ciutat Vella,1,el Raval,5,1011,47,6
2013-01-01,1,Ciutat Vella,1,el Raval,5,1011,43,7
2013-01-01,1,Ciutat Vella,1,el Raval,5,1011,27,8
2013-01-01,1,Ciutat Vella,1,el Raval,5,1011,59,9
2013-01-01,1,Ciutat Vella,1,el Raval,5,1012,268,1
2013-01-01,1,Ciutat Vella,1,el Raval,5,1012,180,2
2013-01-01,1,Ciutat Vella,1,el Raval,5,1012,107,3
2013-01-01,1,Ciutat Vella,1,el Raval,5,1012,61,4
2013-01-01,1,Ciutat Vella,1,el Raval,5,1012,38,5
2013-01-01,1,Ciutat Vella,1,el Raval,5,1012,25,6
2013-01-01,1,Ciutat Vella,1,el Raval,5,1012,22,7
2013-01-01,1,Ciutat Vella,1,el Raval,5,1012,9,8
2013-01-01,1,Ciutat Vella,1,el Raval,5,1012,15,9
2013-01-01,1,Ciutat Vella,1,el Raval,5,1013,157,1
2013-01-01,1,Ciutat Vella,1,el Raval,5,1013,156,2
2013-01-01,1,Ciutat Vella,1,el Raval,5,1013,81,3
2013-01-01,1,Ciutat Vella,1,el Raval,5,1013,45,4
2013-01-01,1,Ciutat Vella,1,el Raval,5,1013,33,5
2013-01-01,1,Ciutat Vella,1,el Raval,5,1013,18,6
2013-01-01,1,Ciutat Vella,1,el Raval,5,1013,8,7
2013-01-01,1,Ciutat Vella,1,el Raval,5,1013,3,8
2013-01-01,1,Ciutat Vella,1,el Raval,5,1013,12,9
2013-01-01,1,Ciutat Vella,1,el Raval,6,1014,166,1
2013-01-01,1,Ciutat Vella,1,el Raval,6,1014,136,2
2013-01-01,1,Ciutat Vella,1,el Raval,6,1014,83,3
2013-01-01,1,Ciutat Vella,1,el Raval,6,1014,69,4
2013-01-01,1,Ciutat Vella,1,el Raval,6,1014,39,5
2013-01-01,1,Ciutat Vella,1,el Raval,6,1014,28,6
2013-01-01,1,Ciutat Vella,1,el Raval,6,1014,26,7
2013-01-01,1,Ciutat Vella,1,el Raval,6,1014,16,8
2013-01-01,1,Ciutat Vella,1,el Raval,6,1014,31,9
2013-01-01,1,Ciutat Vella,1,el Raval,6,1015,280,1
2013-01-01,1,Ciutat Vella,1,el Raval,6,1015,196,2
2013-01-01,1,Ciutat Vella,1,el Raval,6,1015,124,3
2013-01-01,1,Ciutat Vella,1,el Raval,6,1015,75,4
2013-01-01,1,Ciutat Vella,1,el Raval,6,1015,47,5
2013-01-01,1,Ciutat Vella,1,el Raval,6,1015,31,6
