Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,N_PERSONES_AGG
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,190,1
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,134,2
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,78,3
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,54,4
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,27,5
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,11,6
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,11,7
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,7,8
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,8,9
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,205,1
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,114,2
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,69,3
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,62,4
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,38,5
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,27,6
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,16,7
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,7,8
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,12,9
2014-01-01,1,Ciutat Vella,1,el Raval,2,1003,354,1
2014-01-01,1,Ciutat Vella,1,el Raval,2,1003,236,2
2014-01-01,1,Ciutat Vella,1,el Raval,2,1003,163,3
2014-01-01,1,Ciutat Vella,1,el Raval,2,1003,111,4
2014-01-01,1,Ciutat Vella,1,el Raval,2,1003,70,5
2014-01-01,1,Ciutat Vella,1,el Raval,2,1003,36,6
2014-01-01,1,Ciutat Vella,1,el Raval,2,1003,29,7
2014-01-01,1,Ciutat Vella,1,el Raval,2,1003,35,8
2014-01-01,1,Ciutat Vella,1,el Raval,2,1003,30,9
2014-01-01,1,Ciutat Vella,1,el Raval,2,1004,383,1
2014-01-01,1,Ciutat Vella,1,el Raval,2,1004,281,2
2014-01-01,1,Ciutat Vella,1,el Raval,2,1004,145,3
2014-01-01,1,Ciutat Vella,1,el Raval,2,1004,119,4
2014-01-01,1,Ciutat Vella,1,el Raval,2,1004,50,5
2014-01-01,1,Ciutat Vella,1,el Raval,2,1004,32,6
2014-01-01,1,Ciutat Vella,1,el Raval,2,1004,18,7
2014-01-01,1,Ciutat Vella,1,el Raval,2,1004,19,8
2014-01-01,1,Ciutat Vella,1,el Raval,2,1004,24,9
