Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,SEXE,EDAT_Q
2011,1,Ciutat Vella,1,el Raval,2,1004,..,2,19
2011,1,Ciutat Vella,1,el Raval,3,1005,..,1,7
2011,1,Ciutat Vella,1,el Raval,3,1005,..,1,13
2011,1,Ciutat Vella,1,el Raval,3,1005,..,1,14
2011,1,Ciutat Vella,1,el Raval,3,1005,..,1,15
2011,1,Ciutat Vella,1,el Raval,3,1005,..,1,16
2011,1,Ciutat Vella,1,el Raval,3,1005,..,1,17
2011,1,Ciutat Vella,1,el Raval,3,1005,..,1,18
2011,1,Ciutat Vella,1,el Raval,3,1005,..,2,12
2011,1,Ciutat Vella,1,el Raval,3,1005,..,2,13
2011,1,Ciutat Vella,1,el Raval,3,1005,..,2,14
2011,1,Ciutat Vella,1,el Raval,3,1005,..,2,16
2011,1,Ciutat Vella,1,el Raval,3,1006,..,1,12
2011,1,Ciutat Vella,1,el Raval,3,1006,..,1,15
2011,1,Ciutat Vella,1,el Raval,3,1006,..,1,16
2011,1,Ciutat Vella,1,el Raval,3,1006,5,1,17
2011,1,Ciutat Vella,1,el Raval,3,1006,..,1,19
2011,1,Ciutat Vella,1,el Raval,3,1006,..,2,9
2011,1,Ciutat Vella,1,el Raval,3,1006,..,2,13
2011,1,Ciutat Vella,1,el Raval,3,1006,..,2,16
2011,1,Ciutat Vella,1,el Raval,3,1006,..,2,17
2011,1,Ciutat Vella,1,el Raval,3,1007,..,1,11
2011,1,Ciutat Vella,1,el Raval,3,1007,..,1,14
2011,1,Ciutat Vella,1,el Raval,3,1007,..,1,19
2011,1,Ciutat Vella,1,el Raval,3,1007,..,2,11
2011,1,Ciutat Vella,1,el Raval,3,1007,..,2,13
2011,1,Ciutat Vella,1,el Raval,3,1007,..,2,14
2011,1,Ciutat Vella,1,el Raval,3,1007,..,2,16
2011,1,Ciutat Vella,1,el Raval,3,1007,..,2,17
2011,1,Ciutat Vella,1,el Raval,4,1008,..,1,15
2011,1,Ciutat Vella,1,el Raval,4,1008,..,1,17
2011,1,Ciutat Vella,1,el Raval,4,1008,..,1,19
2011,1,Ciutat Vella,1,el Raval,4,1008,..,2,8
2011,1,Ciutat Vella,1,el Raval,4,1008,..,2,10
2011,1,Ciutat Vella,1,el Raval,4,1008,..,2,11
2011,1,Ciutat Vella,1,el Raval,4,1008,..,2,12
2011,1,Ciutat Vella,1,el Raval,4,1008,..,2,14
2011,1,Ciutat Vella,1,el Raval,4,1008,..,2,15
2011,1,Ciutat Vella,1,el Raval,4,1008,..,2,16
2011,1,Ciutat Vella,1,el Raval,4,1008,..,2,17
2011,1,Ciutat Vella,1,el Raval,4,1009,..,1,11
2011,1,Ciutat Vella,1,el Raval,4,1009,..,1,15
2011,1,Ciutat Vella,1,el Raval,4,1009,..,1,16
2011,1,Ciutat Vella,1,el Raval,4,1009,..,1,17
2011,1,Ciutat Vella,1,el Raval,4,1009,..,1,18
2011,1,Ciutat Vella,1,el Raval,4,1009,..,1,19
2011,1,Ciutat Vella,1,el Raval,4,1009,..,2,12
2011,1,Ciutat Vella,1,el Raval,4,1009,..,2,13
2011,1,Ciutat Vella,1,el Raval,4,1009,..,2,14
2011,1,Ciutat Vella,1,el Raval,4,1009,..,2,15
2011,1,Ciutat Vella,1,el Raval,4,1009,..,2,16
2011,1,Ciutat Vella,1,el Raval,4,1009,..,2,17
2011,1,Ciutat Vella,1,el Raval,4,1009,..,2,18
2011,1,Ciutat Vella,1,el Raval,4,1010,..,1,16
2011,1,Ciutat Vella,1,el Raval,4,1010,..,1,17
2011,1,Ciutat Vella,1,el Raval,4,1010,..,2,6
2011,1,Ciutat Vella,1,el Raval,4,1010,..,2,16
2011,1,Ciutat Vella,1,el Raval,4,1010,..,2,17
2011,1,Ciutat Vella,1,el Raval,5,1011,..,1,13
2011,1,Ciutat Vella,1,el Raval,5,1011,..,1,15
2011,1,Ciutat Vella,1,el Raval,5,1011,..,1,16
2011,1,Ciutat Vella,1,el Raval,5,1011,..,1,17
2011,1,Ciutat Vella,1,el Raval,5,1011,..,1,18
2011,1,Ciutat Vella,1,el Raval,5,1011,..,1,19
2011,1,Ciutat Vella,1,el Raval,5,1011,..,2,9
2011,1,Ciutat Vella,1,el Raval,5,1011,..,2,10
2011,1,Ciutat Vella,1,el Raval,5,1011,..,2,11
2011,1,Ciutat Vella,1,el Raval,5,1011,..,2,14
2011,1,Ciutat Vella,1,el Raval,5,1011,..,2,15
2011,1,Ciutat Vella,1,el Raval,5,1011,..,2,16
2011,1,Ciutat Vella,1,el Raval,5,1011,..,2,17
2011,1,Ciutat Vella,1,el Raval,5,1011,..,2,18
2011,1,Ciutat Vella,1,el Raval,5,1012,..,1,14
2011,1,Ciutat Vella,1,el Raval,5,1012,..,1,15
2011,1,Ciutat Vella,1,el Raval,5,1012,..,1,16
2011,1,Ciutat Vella,1,el Raval,5,1012,..,1,17
2011,1,Ciutat Vella,1,el Raval,5,1012,..,1,19
2011,1,Ciutat Vella,1,el Raval,5,1012,..,2,0
2011,1,Ciutat Vella,1,el Raval,5,1012,..,2,10
2011,1,Ciutat Vella,1,el Raval,5,1012,..,2,14
2011,1,Ciutat Vella,1,el Raval,5,1012,..,2,15
2011,1,Ciutat Vella,1,el Raval,5,1012,..,2,17
2011,1,Ciutat Vella,1,el Raval,5,1012,..,2,18
2011,1,Ciutat Vella,1,el Raval,5,1013,..,1,16
2011,1,Ciutat Vella,1,el Raval,5,1013,..,1,18
2011,1,Ciutat Vella,1,el Raval,5,1013,..,2,12
2011,1,Ciutat Vella,1,el Raval,5,1013,..,2,16
2011,1,Ciutat Vella,1,el Raval,5,1013,..,2,17
2011,1,Ciutat Vella,1,el Raval,6,1014,..,1,14
2011,1,Ciutat Vella,1,el Raval,6,1014,..,1,16
2011,1,Ciutat Vella,1,el Raval,6,1014,..,1,17
2011,1,Ciutat Vella,1,el Raval,6,1014,..,1,19
2011,1,Ciutat Vella,1,el Raval,6,1014,..,2,10
2011,1,Ciutat Vella,1,el Raval,6,1014,..,2,13
2011,1,Ciutat Vella,1,el Raval,6,1014,..,2,15
2011,1,Ciutat Vella,1,el Raval,6,1014,..,2,17
2011,1,Ciutat Vella,1,el Raval,6,1015,..,1,9
2011,1,Ciutat Vella,1,el Raval,6,1015,..,1,14
2011,1,Ciutat Vella,1,el Raval,6,1015,..,1,16
2011,1,Ciutat Vella,1,el Raval,6,1015,..,1,17
2011,1,Ciutat Vella,1,el Raval,6,1015,..,1,18
2011,1,Ciutat Vella,1,el Raval,6,1015,..,2,0
2011,1,Ciutat Vella,1,el Raval,6,1015,..,2,8
2011,1,Ciutat Vella,1,el Raval,6,1015,..,2,11
2011,1,Ciutat Vella,1,el Raval,6,1015,..,2,14
2011,1,Ciutat Vella,1,el Raval,6,1015,..,2,16
2011,1,Ciutat Vella,1,el Raval,6,1016,..,1,15
2011,1,Ciutat Vella,1,el Raval,6,1016,..,1,17
2011,1,Ciutat Vella,1,el Raval,6,1016,..,1,18
2011,1,Ciutat Vella,1,el Raval,6,1016,..,2,13
2011,1,Ciutat Vella,1,el Raval,6,1016,..,2,14
2011,1,Ciutat Vella,1,el Raval,6,1016,..,2,15
2011,1,Ciutat Vella,1,el Raval,6,1016,..,2,16
2011,1,Ciutat Vella,1,el Raval,6,1017,..,1,10
2011,1,Ciutat Vella,1,el Raval,6,1017,..,1,17
2011,1,Ciutat Vella,1,el Raval,6,1017,..,2,10
2011,1,Ciutat Vella,1,el Raval,6,1017,..,2,12
2011,1,Ciutat Vella,1,el Raval,6,1017,..,2,14
2011,1,Ciutat Vella,1,el Raval,6,1017,..,2,17
2011,1,Ciutat Vella,1,el Raval,7,1018,..,1,16
2011,1,Ciutat Vella,1,el Raval,7,1018,..,1,17
2011,1,Ciutat Vella,1,el Raval,7,1018,..,1,18
2011,1,Ciutat Vella,1,el Raval,7,1018,..,1,19
2011,1,Ciutat Vella,1,el Raval,7,1018,..,2,12
2011,1,Ciutat Vella,1,el Raval,7,1018,..,2,15
2011,1,Ciutat Vella,1,el Raval,7,1018,..,2,16
2011,1,Ciutat Vella,1,el Raval,7,1018,..,2,17
2011,1,Ciutat Vella,1,el Raval,7,1019,..,1,15
2011,1,Ciutat Vella,1,el Raval,7,1019,..,1,16
2011,1,Ciutat Vella,1,el Raval,7,1019,..,1,17
2011,1,Ciutat Vella,1,el Raval,7,1019,..,1,20
2011,1,Ciutat Vella,1,el Raval,7,1019,..,2,10
2011,1,Ciutat Vella,1,el Raval,7,1019,..,2,11
2011,1,Ciutat Vella,1,el Raval,7,1019,..,2,13
2011,1,Ciutat Vella,1,el Raval,7,1019,..,2,14
2011,1,Ciutat Vella,1,el Raval,7,1019,..,2,16
2011,1,Ciutat Vella,1,el Raval,7,1019,..,2,18
2011,1,Ciutat Vella,1,el Raval,7,1019,..,2,19
2011,1,Ciutat Vella,1,el Raval,7,1020,..,1,16
2011,1,Ciutat Vella,1,el Raval,7,1020,..,1,17
2011,1,Ciutat Vella,1,el Raval,7,1020,..,1,18
2011,1,Ciutat Vella,1,el Raval,7,1020,..,1,19
2011,1,Ciutat Vella,1,el Raval,7,1020,..,2,13
2011,1,Ciutat Vella,1,el Raval,7,1020,..,2,14
2011,1,Ciutat Vella,1,el Raval,7,1020,..,2,15
2011,1,Ciutat Vella,1,el Raval,7,1020,..,2,16
2011,1,Ciutat Vella,1,el Raval,7,1020,..,2,17
2011,1,Ciutat Vella,1,el Raval,7,1020,..,2,18
2011,1,Ciutat Vella,1,el Raval,7,1020,..,2,19
2011,1,Ciutat Vella,1,el Raval,8,1021,..,1,13
2011,1,Ciutat Vella,1,el Raval,8,1021,..,1,15
2011,1,Ciutat Vella,1,el Raval,8,1021,..,1,17
2011,1,Ciutat Vella,1,el Raval,8,1021,..,1,18
2011,1,Ciutat Vella,1,el Raval,8,1021,..,1,19
2011,1,Ciutat Vella,1,el Raval,8,1021,..,2,10
2011,1,Ciutat Vella,1,el Raval,8,1021,..,2,11
2011,1,Ciutat Vella,1,el Raval,8,1021,..,2,12
2011,1,Ciutat Vella,1,el Raval,8,1021,..,2,14
2011,1,Ciutat Vella,1,el Raval,8,1021,..,2,16
2011,1,Ciutat Vella,2,el Barri Gòtic,9,1022,..,1,12
2011,1,Ciutat Vella,2,el Barri Gòtic,9,1022,..,1,14
2011,1,Ciutat Vella,2,el Barri Gòtic,9,1022,..,1,15
2011,1,Ciutat Vella,2,el Barri Gòtic,9,1022,..,1,16
2011,1,Ciutat Vella,2,el Barri Gòtic,9,1022,..,1,17
2011,1,Ciutat Vella,2,el Barri Gòtic,9,1022,..,1,18
2011,1,Ciutat Vella,2,el Barri Gòtic,9,1022,..,1,19
2011,1,Ciutat Vella,2,el Barri Gòtic,9,1022,..,2,16
2011,1,Ciutat Vella,2,el Barri Gòtic,9,1022,..,2,17
2011,1,Ciutat Vella,2,el Barri Gòtic,9,1022,..,2,18
2011,1,Ciutat Vella,2,el Barri Gòtic,9,1022,..,2,19
2011,1,Ciutat Vella,2,el Barri Gòtic,9,1023,..,1,16
2011,1,Ciutat Vella,2,el Barri Gòtic,9,1023,..,1,17
2011,1,Ciutat Vella,2,el Barri Gòtic,9,1023,..,1,18
2011,1,Ciutat Vella,2,el Barri Gòtic,9,1023,..,2,8
2011,1,Ciutat Vella,2,el Barri Gòtic,9,1023,..,2,10
2011,1,Ciutat Vella,2,el Barri Gòtic,9,1023,..,2,11
2011,1,Ciutat Vella,2,el Barri Gòtic,9,1023,..,2,12
2011,1,Ciutat Vella,2,el Barri Gòtic,9,1023,..,2,13
2011,1,Ciutat Vella,2,el Barri Gòtic,9,1023,..,2,14
2011,1,Ciutat Vella,2,el Barri Gòtic,9,1023,..,2,15
2011,1,Ciutat Vella,2,el Barri Gòtic,9,1023,..,2,18
2011,1,Ciutat Vella,2,el Barri Gòtic,10,1025,..,1,15
2011,1,Ciutat Vella,2,el Barri Gòtic,10,1025,..,1,16
2011,1,Ciutat Vella,2,el Barri Gòtic,10,1025,..,1,17
2011,1,Ciutat Vella,2,el Barri Gòtic,10,1025,..,1,18
2011,1,Ciutat Vella,2,el Barri Gòtic,10,1025,..,1,19
2011,1,Ciutat Vella,2,el Barri Gòtic,10,1025,..,2,4
2011,1,Ciutat Vella,2,el Barri Gòtic,10,1025,..,2,5
2011,1,Ciutat Vella,2,el Barri Gòtic,10,1025,..,2,15
2011,1,Ciutat Vella,2,el Barri Gòtic,10,1025,..,2,16
2011,1,Ciutat Vella,2,el Barri Gòtic,10,1025,..,2,17
2011,1,Ciutat Vella,2,el Barri Gòtic,10,1026,..,1,11
2011,1,Ciutat Vella,2,el Barri Gòtic,10,1026,..,1,12
2011,1,Ciutat Vella,2,el Barri Gòtic,10,1026,..,1,15
2011,1,Ciutat Vella,2,el Barri Gòtic,10,1026,..,1,16
2011,1,Ciutat Vella,2,el Barri Gòtic,10,1026,..,1,17
2011,1,Ciutat Vella,2,el Barri Gòtic,10,1026,..,1,18
2011,1,Ciutat Vella,2,el Barri Gòtic,10,1026,..,2,9
2011,1,Ciutat Vella,2,el Barri Gòtic,10,1026,..,2,14
2011,1,Ciutat Vella,2,el Barri Gòtic,10,1026,..,2,15
2011,1,Ciutat Vella,2,el Barri Gòtic,10,1026,..,2,18
2011,1,Ciutat Vella,2,el Barri Gòtic,10,1027,..,1,11
2011,1,Ciutat Vella,2,el Barri Gòtic,10,1027,..,1,16
2011,1,Ciutat Vella,2,el Barri Gòtic,10,1027,..,1,17
2011,1,Ciutat Vella,2,el Barri Gòtic,10,1027,..,1,18
2011,1,Ciutat Vella,2,el Barri Gòtic,10,1027,..,2,12
2011,1,Ciutat Vella,2,el Barri Gòtic,10,1027,..,2,14
2011,1,Ciutat Vella,2,el Barri Gòtic,10,1027,..,2,15
2011,1,Ciutat Vella,2,el Barri Gòtic,10,1027,..,2,16
2011,1,Ciutat Vella,2,el Barri Gòtic,10,1027,..,2,17
2011,1,Ciutat Vella,2,el Barri Gòtic,11,1028,..,1,8
2011,1,Ciutat Vella,2,el Barri Gòtic,11,1028,..,1,13
2011,1,Ciutat Vella,2,el Barri Gòtic,11,1028,..,1,14
2011,1,Ciutat Vella,2,el Barri Gòtic,11,1028,..,1,16
2011,1,Ciutat Vella,2,el Barri Gòtic,11,1028,..,1,17
2011,1,Ciutat Vella,2,el Barri Gòtic,11,1028,..,1,18
2011,1,Ciutat Vella,2,el Barri Gòtic,11,1028,..,1,20
2011,1,Ciutat Vella,2,el Barri Gòtic,11,1028,..,2,9
2011,1,Ciutat Vella,2,el Barri Gòtic,11,1028,..,2,14
2011,1,Ciutat Vella,2,el Barri Gòtic,11,1028,..,2,15
2011,1,Ciutat Vella,2,el Barri Gòtic,11,1028,..,2,16
2011,1,Ciutat Vella,2,el Barri Gòtic,11,1028,..,2,17
2011,1,Ciutat Vella,2,el Barri Gòtic,11,1028,..,2,18
2011,1,Ciutat Vella,2,el Barri Gòtic,11,1029,..,1,1
2011,1,Ciutat Vella,2,el Barri Gòtic,11,1029,..,1,11
2011,1,Ciutat Vella,2,el Barri Gòtic,11,1029,..,1,14
2011,1,Ciutat Vella,2,el Barri Gòtic,11,1029,..,1,16
2011,1,Ciutat Vella,2,el Barri Gòtic,11,1029,..,1,17
2011,1,Ciutat Vella,2,el Barri Gòtic,11,1029,..,1,18
2011,1,Ciutat Vella,2,el Barri Gòtic,11,1029,..,2,10
2011,1,Ciutat Vella,2,el Barri Gòtic,11,1029,..,2,11
2011,1,Ciutat Vella,2,el Barri Gòtic,11,1029,..,2,14
2011,1,Ciutat Vella,2,el Barri Gòtic,11,1029,..,2,15
2011,1,Ciutat Vella,2,el Barri Gòtic,11,1029,..,2,18
2011,1,Ciutat Vella,2,el Barri Gòtic,12,1030,..,1,10
2011,1,Ciutat Vella,2,el Barri Gòtic,12,1030,..,1,12
2011,1,Ciutat Vella,2,el Barri Gòtic,12,1030,..,1,13
2011,1,Ciutat Vella,2,el Barri Gòtic,12,1030,..,1,14
2011,1,Ciutat Vella,2,el Barri Gòtic,12,1030,..,1,15
2011,1,Ciutat Vella,2,el Barri Gòtic,12,1030,5,1,16
2011,1,Ciutat Vella,2,el Barri Gòtic,12,1030,..,1,17
2011,1,Ciutat Vella,2,el Barri Gòtic,12,1030,..,1,18
2011,1,Ciutat Vella,2,el Barri Gòtic,12,1030,..,1,19
2011,1,Ciutat Vella,2,el Barri Gòtic,12,1030,..,2,8
2011,1,Ciutat Vella,2,el Barri Gòtic,12,1030,..,2,9
2011,1,Ciutat Vella,2,el Barri Gòtic,12,1030,..,2,10
2011,1,Ciutat Vella,2,el Barri Gòtic,12,1030,..,2,13
2011,1,Ciutat Vella,2,el Barri Gòtic,12,1030,..,2,14
2011,1,Ciutat Vella,2,el Barri Gòtic,12,1030,..,2,15
2011,1,Ciutat Vella,2,el Barri Gòtic,12,1030,..,2,17
2011,1,Ciutat Vella,2,el Barri Gòtic,12,1030,..,2,19
2011,1,Ciutat Vella,2,el Barri Gòtic,12,1031,..,1,14
2011,1,Ciutat Vella,2,el Barri Gòtic,12,1031,..,1,15
2011,1,Ciutat Vella,2,el Barri Gòtic,12,1031,..,1,17
2011,1,Ciutat Vella,2,el Barri Gòtic,12,1031,..,1,19
2011,1,Ciutat Vella,2,el Barri Gòtic,12,1031,..,2,11
2011,1,Ciutat Vella,2,el Barri Gòtic,12,1031,..,2,12
2011,1,Ciutat Vella,2,el Barri Gòtic,12,1031,..,2,13
2011,1,Ciutat Vella,2,el Barri Gòtic,12,1031,..,2,14
2011,1,Ciutat Vella,2,el Barri Gòtic,12,1031,..,2,15
2011,1,Ciutat Vella,2,el Barri Gòtic,12,1031,..,2,18
2011,1,Ciutat Vella,2,el Barri Gòtic,12,1031,..,2,19
2011,1,Ciutat Vella,3,la Barceloneta,13,1032,..,1,10
2011,1,Ciutat Vella,3,la Barceloneta,13,1032,..,1,13
2011,1,Ciutat Vella,3,la Barceloneta,13,1032,..,1,15
2011,1,Ciutat Vella,3,la Barceloneta,13,1032,..,1,16
2011,1,Ciutat Vella,3,la Barceloneta,13,1032,..,1,17
2011,1,Ciutat Vella,3,la Barceloneta,13,1032,..,1,18
2011,1,Ciutat Vella,3,la Barceloneta,13,1032,..,2,3
2011,1,Ciutat Vella,3,la Barceloneta,13,1032,..,2,8
2011,1,Ciutat Vella,3,la Barceloneta,13,1032,..,2,10
2011,1,Ciutat Vella,3,la Barceloneta,13,1032,..,2,11
2011,1,Ciutat Vella,3,la Barceloneta,13,1032,..,2,12
2011,1,Ciutat Vella,3,la Barceloneta,13,1032,..,2,13
2011,1,Ciutat Vella,3,la Barceloneta,13,1032,..,2,15
2011,1,Ciutat Vella,3,la Barceloneta,13,1032,5,2,16
2011,1,Ciutat Vella,3,la Barceloneta,13,1032,..,2,17
2011,1,Ciutat Vella,3,la Barceloneta,13,1032,..,2,18
2011,1,Ciutat Vella,3,la Barceloneta,13,1033,..,1,12
2011,1,Ciutat Vella,3,la Barceloneta,13,1033,..,1,14
2011,1,Ciutat Vella,3,la Barceloneta,13,1033,..,1,15
2011,1,Ciutat Vella,3,la Barceloneta,13,1033,..,1,16
2011,1,Ciutat Vella,3,la Barceloneta,13,1033,..,1,17
2011,1,Ciutat Vella,3,la Barceloneta,13,1033,..,1,19
2011,1,Ciutat Vella,3,la Barceloneta,13,1033,..,2,0
2011,1,Ciutat Vella,3,la Barceloneta,13,1033,..,2,16
2011,1,Ciutat Vella,3,la Barceloneta,13,1033,..,2,17
2011,1,Ciutat Vella,3,la Barceloneta,13,1033,..,2,19
2011,1,Ciutat Vella,3,la Barceloneta,13,1034,..,1,16
2011,1,Ciutat Vella,3,la Barceloneta,13,1034,..,1,17
2011,1,Ciutat Vella,3,la Barceloneta,13,1034,..,1,18
2011,1,Ciutat Vella,3,la Barceloneta,13,1034,..,1,19
2011,1,Ciutat Vella,3,la Barceloneta,13,1034,..,2,13
2011,1,Ciutat Vella,3,la Barceloneta,13,1034,..,2,16
2011,1,Ciutat Vella,3,la Barceloneta,13,1034,..,2,17
2011,1,Ciutat Vella,3,la Barceloneta,14,1035,..,1,16
2011,1,Ciutat Vella,3,la Barceloneta,14,1035,..,1,17
2011,1,Ciutat Vella,3,la Barceloneta,14,1035,..,1,18
2011,1,Ciutat Vella,3,la Barceloneta,14,1035,..,2,8
2011,1,Ciutat Vella,3,la Barceloneta,14,1035,..,2,13
2011,1,Ciutat Vella,3,la Barceloneta,14,1035,..,2,14
2011,1,Ciutat Vella,3,la Barceloneta,14,1035,..,2,16
2011,1,Ciutat Vella,3,la Barceloneta,14,1035,..,2,17
2011,1,Ciutat Vella,3,la Barceloneta,14,1035,..,2,18
2011,1,Ciutat Vella,3,la Barceloneta,14,1035,..,2,20
2011,1,Ciutat Vella,3,la Barceloneta,14,1036,..,1,13
2011,1,Ciutat Vella,3,la Barceloneta,14,1036,..,1,16
2011,1,Ciutat Vella,3,la Barceloneta,14,1036,..,1,17
2011,1,Ciutat Vella,3,la Barceloneta,14,1036,..,1,18
2011,1,Ciutat Vella,3,la Barceloneta,14,1036,..,2,10
2011,1,Ciutat Vella,3,la Barceloneta,14,1036,..,2,12
2011,1,Ciutat Vella,3,la Barceloneta,14,1036,..,2,14
2011,1,Ciutat Vella,3,la Barceloneta,14,1036,..,2,15
2011,1,Ciutat Vella,3,la Barceloneta,14,1036,..,2,17
2011,1,Ciutat Vella,3,la Barceloneta,14,1036,..,2,18
2011,1,Ciutat Vella,3,la Barceloneta,15,1037,..,1,18
2011,1,Ciutat Vella,3,la Barceloneta,15,1037,..,1,19
2011,1,Ciutat Vella,3,la Barceloneta,15,1037,..,2,12
2011,1,Ciutat Vella,3,la Barceloneta,15,1037,..,2,13
2011,1,Ciutat Vella,3,la Barceloneta,15,1038,..,1,12
2011,1,Ciutat Vella,3,la Barceloneta,15,1038,..,1,14
2011,1,Ciutat Vella,3,la Barceloneta,15,1038,..,1,17
2011,1,Ciutat Vella,3,la Barceloneta,15,1038,..,2,13
2011,1,Ciutat Vella,3,la Barceloneta,15,1038,..,2,15
2011,1,Ciutat Vella,3,la Barceloneta,15,1038,..,2,17
2011,1,Ciutat Vella,3,la Barceloneta,15,1038,..,2,18
2011,1,Ciutat Vella,3,la Barceloneta,15,1039,..,1,12
2011,1,Ciutat Vella,3,la Barceloneta,15,1039,..,1,13
2011,1,Ciutat Vella,3,la Barceloneta,15,1039,..,1,14
2011,1,Ciutat Vella,3,la Barceloneta,15,1039,..,1,15
2011,1,Ciutat Vella,3,la Barceloneta,15,1039,..,1,16
2011,1,Ciutat Vella,3,la Barceloneta,15,1039,5,1,17
2011,1,Ciutat Vella,3,la Barceloneta,15,1039,..,1,18
2011,1,Ciutat Vella,3,la Barceloneta,15,1039,..,2,13
2011,1,Ciutat Vella,3,la Barceloneta,15,1039,..,2,14
2011,1,Ciutat Vella,3,la Barceloneta,15,1039,5,2,16
2011,1,Ciutat Vella,3,la Barceloneta,15,1039,..,2,17
2011,1,Ciutat Vella,3,la Barceloneta,15,1039,..,2,20
2011,1,Ciutat Vella,3,la Barceloneta,15,1040,..,1,16
2011,1,Ciutat Vella,3,la Barceloneta,15,1040,..,1,17
2011,1,Ciutat Vella,3,la Barceloneta,15,1040,..,1,18
2011,1,Ciutat Vella,3,la Barceloneta,15,1040,..,1,19
2011,1,Ciutat Vella,3,la Barceloneta,15,1040,..,2,13
2011,1,Ciutat Vella,3,la Barceloneta,15,1040,..,2,15
2011,1,Ciutat Vella,3,la Barceloneta,15,1041,..,1,6
2011,1,Ciutat Vella,3,la Barceloneta,15,1041,..,1,14
2011,1,Ciutat Vella,3,la Barceloneta,15,1041,..,1,16
2011,1,Ciutat Vella,3,la Barceloneta,15,1041,..,1,17
2011,1,Ciutat Vella,3,la Barceloneta,15,1041,..,2,6
2011,1,Ciutat Vella,3,la Barceloneta,15,1041,..,2,14
2011,1,Ciutat Vella,3,la Barceloneta,15,1041,..,2,15
2011,1,Ciutat Vella,3,la Barceloneta,15,1041,..,2,16
2011,1,Ciutat Vella,3,la Barceloneta,15,1041,..,2,17
2011,1,Ciutat Vella,3,la Barceloneta,15,1042,..,1,3
2011,1,Ciutat Vella,3,la Barceloneta,15,1042,..,1,10
2011,1,Ciutat Vella,3,la Barceloneta,15,1042,..,1,15
