Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_PAIS,NACIONALITAT_CONTINENT,SEXE
2019,1,Ciutat Vella,1,el Raval,1,1001,..,58,4,1
2019,1,Ciutat Vella,1,el Raval,1,1001,..,58,4,2
2019,1,Ciutat Vella,1,el Raval,1,1001,..,67,4,2
2019,1,Ciutat Vella,1,el Raval,1,1001,..,19,3,1
2019,1,Ciutat Vella,1,el Raval,1,1001,..,19,3,2
2019,1,Ciutat Vella,1,el Raval,1,1001,..,101,3,1
2019,1,Ciutat Vella,1,el Raval,1,1001,..,101,3,2
2019,1,Ciutat Vella,1,el Raval,1,1001,..,161,3,1
2019,1,Ciutat Vella,1,el Raval,1,1001,..,161,3,2
2019,1,Ciutat Vella,1,el Raval,1,1002,..,58,4,1
2019,1,Ciutat Vella,1,el Raval,1,1002,..,58,4,2
2019,1,Ciutat Vella,1,el Raval,1,1002,..,19,3,1
2019,1,Ciutat Vella,1,el Raval,1,1002,..,19,3,2
2019,1,Ciutat Vella,1,el Raval,1,1002,..,161,3,1
2019,1,Ciutat Vella,1,el Raval,1,1002,..,161,3,2
2019,1,Ciutat Vella,1,el Raval,2,1003,8,58,4,1
2019,1,Ciutat Vella,1,el Raval,2,1003,10,58,4,2
2019,1,Ciutat Vella,1,el Raval,2,1003,..,67,4,1
2019,1,Ciutat Vella,1,el Raval,2,1003,..,108,4,1
2019,1,Ciutat Vella,1,el Raval,2,1003,..,135,1,1
2019,1,Ciutat Vella,1,el Raval,2,1003,..,135,1,2
2019,1,Ciutat Vella,1,el Raval,2,1003,..,154,1,2
2019,1,Ciutat Vella,1,el Raval,2,1003,..,86,2,2
2019,1,Ciutat Vella,1,el Raval,2,1003,..,164,2,2
2019,1,Ciutat Vella,1,el Raval,2,1003,..,166,2,2
2019,1,Ciutat Vella,1,el Raval,2,1003,..,19,3,1
2019,1,Ciutat Vella,1,el Raval,2,1003,..,19,3,2
2019,1,Ciutat Vella,1,el Raval,2,1003,..,65,3,2
2019,1,Ciutat Vella,1,el Raval,2,1003,..,101,3,1
2019,1,Ciutat Vella,1,el Raval,2,1003,..,161,3,1
2019,1,Ciutat Vella,1,el Raval,2,1003,..,161,3,2
2019,1,Ciutat Vella,1,el Raval,2,1004,5,58,4,1
2019,1,Ciutat Vella,1,el Raval,2,1004,6,58,4,2
2019,1,Ciutat Vella,1,el Raval,2,1004,..,67,4,1
2019,1,Ciutat Vella,1,el Raval,2,1004,..,73,4,1
2019,1,Ciutat Vella,1,el Raval,2,1004,..,207,4,1
2019,1,Ciutat Vella,1,el Raval,2,1004,..,135,1,1
2019,1,Ciutat Vella,1,el Raval,2,1004,..,30,2,1
2019,1,Ciutat Vella,1,el Raval,2,1004,..,19,3,1
2019,1,Ciutat Vella,1,el Raval,2,1004,..,19,3,2
2019,1,Ciutat Vella,1,el Raval,2,1004,..,65,3,1
2019,1,Ciutat Vella,1,el Raval,2,1004,..,65,3,2
2019,1,Ciutat Vella,1,el Raval,2,1004,..,161,3,1
2019,1,Ciutat Vella,1,el Raval,2,1004,..,161,3,2
2019,1,Ciutat Vella,1,el Raval,3,1005,7,58,4,1
2019,1,Ciutat Vella,1,el Raval,3,1005,5,58,4,2
2019,1,Ciutat Vella,1,el Raval,3,1005,..,135,1,1
2019,1,Ciutat Vella,1,el Raval,3,1005,..,54,2,2
2019,1,Ciutat Vella,1,el Raval,3,1005,..,19,3,2
2019,1,Ciutat Vella,1,el Raval,3,1005,..,101,3,1
2019,1,Ciutat Vella,1,el Raval,3,1005,..,161,3,1
2019,1,Ciutat Vella,1,el Raval,3,1005,..,161,3,2
2019,1,Ciutat Vella,1,el Raval,3,1006,..,58,4,1
2019,1,Ciutat Vella,1,el Raval,3,1006,..,67,4,2
2019,1,Ciutat Vella,1,el Raval,3,1006,..,160,4,1
2019,1,Ciutat Vella,1,el Raval,3,1006,..,174,4,2
2019,1,Ciutat Vella,1,el Raval,3,1006,..,4,4,2
2019,1,Ciutat Vella,1,el Raval,3,1006,..,19,3,1
2019,1,Ciutat Vella,1,el Raval,3,1006,..,19,3,2
2019,1,Ciutat Vella,1,el Raval,3,1006,..,65,3,2
2019,1,Ciutat Vella,1,el Raval,3,1006,..,43,3,1
2019,1,Ciutat Vella,1,el Raval,3,1007,..,58,4,1
2019,1,Ciutat Vella,1,el Raval,3,1007,..,58,4,2
2019,1,Ciutat Vella,1,el Raval,3,1007,..,108,4,2
2019,1,Ciutat Vella,1,el Raval,3,1007,..,135,1,2
2019,1,Ciutat Vella,1,el Raval,3,1007,..,27,2,2
2019,1,Ciutat Vella,1,el Raval,3,1007,..,19,3,1
2019,1,Ciutat Vella,1,el Raval,3,1007,..,19,3,2
2019,1,Ciutat Vella,1,el Raval,3,1007,..,65,3,2
2019,1,Ciutat Vella,1,el Raval,3,1007,..,161,3,1
2019,1,Ciutat Vella,1,el Raval,3,1007,5,161,3,2
2019,1,Ciutat Vella,1,el Raval,4,1008,..,58,4,1
2019,1,Ciutat Vella,1,el Raval,4,1008,..,58,4,2
2019,1,Ciutat Vella,1,el Raval,4,1008,..,66,4,2
2019,1,Ciutat Vella,1,el Raval,4,1008,..,105,4,1
2019,1,Ciutat Vella,1,el Raval,4,1008,..,160,4,1
2019,1,Ciutat Vella,1,el Raval,4,1008,..,171,4,2
2019,1,Ciutat Vella,1,el Raval,4,1008,..,4,4,2
2019,1,Ciutat Vella,1,el Raval,4,1008,..,179,4,1
2019,1,Ciutat Vella,1,el Raval,4,1008,..,135,1,1
2019,1,Ciutat Vella,1,el Raval,4,1008,..,30,2,2
2019,1,Ciutat Vella,1,el Raval,4,1008,6,19,3,1
2019,1,Ciutat Vella,1,el Raval,4,1008,7,19,3,2
2019,1,Ciutat Vella,1,el Raval,4,1008,..,65,3,2
2019,1,Ciutat Vella,1,el Raval,4,1008,..,161,3,1
2019,1,Ciutat Vella,1,el Raval,4,1008,..,161,3,2
2019,1,Ciutat Vella,1,el Raval,4,1009,..,58,4,1
2019,1,Ciutat Vella,1,el Raval,4,1009,5,58,4,2
2019,1,Ciutat Vella,1,el Raval,4,1009,..,225,4,1
2019,1,Ciutat Vella,1,el Raval,4,1009,..,5,1,1
2019,1,Ciutat Vella,1,el Raval,4,1009,..,177,2,2
2019,1,Ciutat Vella,1,el Raval,4,1009,..,166,2,1
2019,1,Ciutat Vella,1,el Raval,4,1009,..,19,3,1
2019,1,Ciutat Vella,1,el Raval,4,1009,5,19,3,2
2019,1,Ciutat Vella,1,el Raval,4,1009,..,101,3,1
2019,1,Ciutat Vella,1,el Raval,4,1009,..,151,3,2
2019,1,Ciutat Vella,1,el Raval,4,1009,..,161,3,1
2019,1,Ciutat Vella,1,el Raval,4,1009,..,161,3,2
2019,1,Ciutat Vella,1,el Raval,4,1010,5,58,4,1
2019,1,Ciutat Vella,1,el Raval,4,1010,..,58,4,2
2019,1,Ciutat Vella,1,el Raval,4,1010,..,179,4,1
2019,1,Ciutat Vella,1,el Raval,4,1010,..,230,2,1
2019,1,Ciutat Vella,1,el Raval,4,1010,..,19,3,1
2019,1,Ciutat Vella,1,el Raval,4,1010,5,19,3,2
2019,1,Ciutat Vella,1,el Raval,4,1010,..,65,3,2
2019,1,Ciutat Vella,1,el Raval,4,1010,..,161,3,1
2019,1,Ciutat Vella,1,el Raval,4,1010,..,161,3,2
2019,1,Ciutat Vella,1,el Raval,5,1011,..,58,4,1
2019,1,Ciutat Vella,1,el Raval,5,1011,5,58,4,2
2019,1,Ciutat Vella,1,el Raval,5,1011,..,67,4,2
2019,1,Ciutat Vella,1,el Raval,5,1011,..,108,4,2
2019,1,Ciutat Vella,1,el Raval,5,1011,..,174,4,1
2019,1,Ciutat Vella,1,el Raval,5,1011,..,5,1,1
2019,1,Ciutat Vella,1,el Raval,5,1011,..,135,1,1
2019,1,Ciutat Vella,1,el Raval,5,1011,..,135,1,2
2019,1,Ciutat Vella,1,el Raval,5,1011,..,59,2,1
