Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_PAIS,NACIONALITAT_CONTINENT,SEXE
2015,1,Ciutat Vella,1,el Raval,1,1001,..,58,4,1
2015,1,Ciutat Vella,1,el Raval,1,1001,..,58,4,2
2015,1,Ciutat Vella,1,el Raval,1,1001,..,4,4,1
2015,1,Ciutat Vella,1,el Raval,1,1001,..,19,3,1
2015,1,Ciutat Vella,1,el Raval,1,1001,..,234,3,2
2015,1,Ciutat Vella,1,el Raval,1,1001,..,65,3,2
2015,1,Ciutat Vella,1,el Raval,1,1001,..,161,3,1
2015,1,Ciutat Vella,1,el Raval,1,1001,..,161,3,2
2015,1,Ciutat Vella,1,el Raval,1,1002,..,58,4,1
2015,1,Ciutat Vella,1,el Raval,1,1002,..,58,4,2
2015,1,Ciutat Vella,1,el Raval,1,1002,..,108,4,2
2015,1,Ciutat Vella,1,el Raval,1,1002,..,181,4,1
2015,1,Ciutat Vella,1,el Raval,1,1002,..,83,1,1
2015,1,Ciutat Vella,1,el Raval,1,1002,..,19,3,1
2015,1,Ciutat Vella,1,el Raval,1,1002,..,19,3,2
2015,1,Ciutat Vella,1,el Raval,1,1002,..,234,3,1
2015,1,Ciutat Vella,1,el Raval,1,1002,..,161,3,1
2015,1,Ciutat Vella,1,el Raval,1,1002,..,161,3,2
2015,1,Ciutat Vella,1,el Raval,1,1002,..,200,3,2
2015,1,Ciutat Vella,1,el Raval,2,1003,..,58,4,1
2015,1,Ciutat Vella,1,el Raval,2,1003,5,58,4,2
2015,1,Ciutat Vella,1,el Raval,2,1003,..,67,4,2
2015,1,Ciutat Vella,1,el Raval,2,1003,..,108,4,2
2015,1,Ciutat Vella,1,el Raval,2,1003,..,135,1,1
2015,1,Ciutat Vella,1,el Raval,2,1003,..,154,1,2
2015,1,Ciutat Vella,1,el Raval,2,1003,..,234,3,2
2015,1,Ciutat Vella,1,el Raval,2,1003,..,65,3,1
2015,1,Ciutat Vella,1,el Raval,2,1003,..,65,3,2
2015,1,Ciutat Vella,1,el Raval,2,1003,..,101,3,1
2015,1,Ciutat Vella,1,el Raval,2,1003,..,101,3,2
2015,1,Ciutat Vella,1,el Raval,2,1003,..,151,3,2
2015,1,Ciutat Vella,1,el Raval,2,1003,..,161,3,1
2015,1,Ciutat Vella,1,el Raval,2,1003,..,161,3,2
2015,1,Ciutat Vella,1,el Raval,2,1004,..,58,4,1
2015,1,Ciutat Vella,1,el Raval,2,1004,5,58,4,2
2015,1,Ciutat Vella,1,el Raval,2,1004,..,160,4,1
2015,1,Ciutat Vella,1,el Raval,2,1004,..,225,4,2
2015,1,Ciutat Vella,1,el Raval,2,1004,..,54,2,2
2015,1,Ciutat Vella,1,el Raval,2,1004,..,19,3,1
2015,1,Ciutat Vella,1,el Raval,2,1004,..,19,3,2
2015,1,Ciutat Vella,1,el Raval,2,1004,..,65,3,1
2015,1,Ciutat Vella,1,el Raval,2,1004,..,65,3,2
2015,1,Ciutat Vella,1,el Raval,2,1004,..,101,3,1
2015,1,Ciutat Vella,1,el Raval,2,1004,..,161,3,1
