Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_PAIS,NACIONALITAT_CONTINENT,SEXE
2008,1,Ciutat Vella,1,el Raval,1,1001,..,58,4,1
2008,1,Ciutat Vella,1,el Raval,1,1001,..,58,4,2
2008,1,Ciutat Vella,1,el Raval,1,1001,..,108,4,1
2008,1,Ciutat Vella,1,el Raval,1,1001,..,19,3,1
2008,1,Ciutat Vella,1,el Raval,1,1001,..,234,3,1
2008,1,Ciutat Vella,1,el Raval,1,1001,..,234,3,2
2008,1,Ciutat Vella,1,el Raval,1,1001,..,101,3,1
2008,1,Ciutat Vella,1,el Raval,1,1001,..,161,3,1
2008,1,Ciutat Vella,1,el Raval,1,1002,..,58,4,1
2008,1,Ciutat Vella,1,el Raval,1,1002,..,58,4,2
2008,1,Ciutat Vella,1,el Raval,1,1002,..,67,4,1
2008,1,Ciutat Vella,1,el Raval,1,1002,..,174,4,1
2008,1,Ciutat Vella,1,el Raval,1,1002,..,179,4,1
2008,1,Ciutat Vella,1,el Raval,1,1002,..,135,1,1
2008,1,Ciutat Vella,1,el Raval,1,1002,..,135,1,2
2008,1,Ciutat Vella,1,el Raval,1,1002,..,27,2,2
2008,1,Ciutat Vella,1,el Raval,1,1002,..,39,2,1
2008,1,Ciutat Vella,1,el Raval,1,1002,..,161,3,2
2008,1,Ciutat Vella,1,el Raval,2,1003,6,58,4,1
2008,1,Ciutat Vella,1,el Raval,2,1003,10,58,4,2
2008,1,Ciutat Vella,1,el Raval,2,1003,..,67,4,2
2008,1,Ciutat Vella,1,el Raval,2,1003,..,135,1,1
2008,1,Ciutat Vella,1,el Raval,2,1003,..,47,2,2
2008,1,Ciutat Vella,1,el Raval,2,1003,..,177,2,1
2008,1,Ciutat Vella,1,el Raval,2,1003,..,177,2,2
2008,1,Ciutat Vella,1,el Raval,2,1003,..,11,2,2
2008,1,Ciutat Vella,1,el Raval,2,1003,..,27,2,1
2008,1,Ciutat Vella,1,el Raval,2,1003,..,54,2,2
2008,1,Ciutat Vella,1,el Raval,2,1003,..,19,3,1
2008,1,Ciutat Vella,1,el Raval,2,1003,..,19,3,2
2008,1,Ciutat Vella,1,el Raval,2,1003,..,234,3,1
2008,1,Ciutat Vella,1,el Raval,2,1003,..,234,3,2
2008,1,Ciutat Vella,1,el Raval,2,1003,..,65,3,1
2008,1,Ciutat Vella,1,el Raval,2,1003,..,65,3,2
2008,1,Ciutat Vella,1,el Raval,2,1003,5,101,3,1
2008,1,Ciutat Vella,1,el Raval,2,1003,..,101,3,2
2008,1,Ciutat Vella,1,el Raval,2,1003,..,161,3,1
2008,1,Ciutat Vella,1,el Raval,2,1003,..,161,3,2
2008,1,Ciutat Vella,1,el Raval,2,1004,..,15,4,1
2008,1,Ciutat Vella,1,el Raval,2,1004,8,58,4,1
2008,1,Ciutat Vella,1,el Raval,2,1004,9,58,4,2
2008,1,Ciutat Vella,1,el Raval,2,1004,..,179,4,2
2008,1,Ciutat Vella,1,el Raval,2,1004,..,12,3,2
2008,1,Ciutat Vella,1,el Raval,2,1004,..,135,1,1
2008,1,Ciutat Vella,1,el Raval,2,1004,..,135,1,2
2008,1,Ciutat Vella,1,el Raval,2,1004,..,177,2,1
2008,1,Ciutat Vella,1,el Raval,2,1004,..,11,2,1
2008,1,Ciutat Vella,1,el Raval,2,1004,..,11,2,2
2008,1,Ciutat Vella,1,el Raval,2,1004,..,27,2,1
2008,1,Ciutat Vella,1,el Raval,2,1004,..,39,2,1
2008,1,Ciutat Vella,1,el Raval,2,1004,..,19,3,1
2008,1,Ciutat Vella,1,el Raval,2,1004,..,19,3,2
2008,1,Ciutat Vella,1,el Raval,2,1004,..,234,3,1
2008,1,Ciutat Vella,1,el Raval,2,1004,..,234,3,2
2008,1,Ciutat Vella,1,el Raval,2,1004,..,65,3,1
2008,1,Ciutat Vella,1,el Raval,2,1004,..,65,3,2
2008,1,Ciutat Vella,1,el Raval,2,1004,..,161,3,1
2008,1,Ciutat Vella,1,el Raval,2,1004,..,161,3,2
2008,1,Ciutat Vella,1,el Raval,3,1005,7,58,4,1
2008,1,Ciutat Vella,1,el Raval,3,1005,7,58,4,2
2008,1,Ciutat Vella,1,el Raval,3,1005,..,108,4,2
2008,1,Ciutat Vella,1,el Raval,3,1005,..,70,3,2
2008,1,Ciutat Vella,1,el Raval,3,1005,..,135,1,1
2008,1,Ciutat Vella,1,el Raval,3,1005,..,177,2,2
2008,1,Ciutat Vella,1,el Raval,3,1005,..,54,2,1
2008,1,Ciutat Vella,1,el Raval,3,1005,..,19,3,2
2008,1,Ciutat Vella,1,el Raval,3,1005,..,161,3,1
2008,1,Ciutat Vella,1,el Raval,3,1006,..,58,4,1
2008,1,Ciutat Vella,1,el Raval,3,1006,..,58,4,2
2008,1,Ciutat Vella,1,el Raval,3,1006,..,67,4,1
2008,1,Ciutat Vella,1,el Raval,3,1006,..,179,4,2
2008,1,Ciutat Vella,1,el Raval,3,1006,..,181,4,2
2008,1,Ciutat Vella,1,el Raval,3,1006,..,135,1,2
2008,1,Ciutat Vella,1,el Raval,3,1006,..,19,3,1
2008,1,Ciutat Vella,1,el Raval,3,1006,..,234,3,2
2008,1,Ciutat Vella,1,el Raval,3,1006,..,101,3,1
2008,1,Ciutat Vella,1,el Raval,3,1006,..,161,3,1
2008,1,Ciutat Vella,1,el Raval,3,1007,..,58,4,1
2008,1,Ciutat Vella,1,el Raval,3,1007,..,58,4,2
