Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_PAIS,NACIONALITAT_CONTINENT,SEXE
2011,1,Ciutat Vella,1,el Raval,1,1001,..,58,4,1
2011,1,Ciutat Vella,1,el Raval,1,1001,..,58,4,2
2011,1,Ciutat Vella,1,el Raval,1,1001,..,67,4,1
2011,1,Ciutat Vella,1,el Raval,1,1001,..,19,3,1
2011,1,Ciutat Vella,1,el Raval,1,1001,..,161,3,1
2011,1,Ciutat Vella,1,el Raval,1,1001,..,161,3,2
2011,1,Ciutat Vella,1,el Raval,1,1002,5,58,4,1
2011,1,Ciutat Vella,1,el Raval,1,1002,..,58,4,2
2011,1,Ciutat Vella,1,el Raval,1,1002,..,174,4,1
2011,1,Ciutat Vella,1,el Raval,1,1002,..,135,1,1
2011,1,Ciutat Vella,1,el Raval,1,1002,..,86,2,2
2011,1,Ciutat Vella,1,el Raval,1,1002,..,177,2,2
2011,1,Ciutat Vella,1,el Raval,1,1002,..,39,2,2
2011,1,Ciutat Vella,1,el Raval,1,1002,..,166,2,2
2011,1,Ciutat Vella,1,el Raval,1,1002,..,167,2,2
2011,1,Ciutat Vella,1,el Raval,1,1002,..,19,3,1
2011,1,Ciutat Vella,1,el Raval,1,1002,..,65,3,2
2011,1,Ciutat Vella,1,el Raval,1,1002,..,101,3,1
2011,1,Ciutat Vella,1,el Raval,1,1002,..,161,3,1
2011,1,Ciutat Vella,1,el Raval,1,1002,..,161,3,2
2011,1,Ciutat Vella,1,el Raval,1,1002,..,200,3,2
2011,1,Ciutat Vella,1,el Raval,2,1003,..,58,4,1
2011,1,Ciutat Vella,1,el Raval,2,1003,..,58,4,2
2011,1,Ciutat Vella,1,el Raval,2,1003,..,67,4,2
2011,1,Ciutat Vella,1,el Raval,2,1003,..,108,4,2
2011,1,Ciutat Vella,1,el Raval,2,1003,..,181,4,1
2011,1,Ciutat Vella,1,el Raval,2,1003,..,5,1,1
2011,1,Ciutat Vella,1,el Raval,2,1003,..,177,2,1
2011,1,Ciutat Vella,1,el Raval,2,1003,..,30,2,2
2011,1,Ciutat Vella,1,el Raval,2,1003,..,227,2,2
2011,1,Ciutat Vella,1,el Raval,2,1003,..,19,3,1
2011,1,Ciutat Vella,1,el Raval,2,1003,..,19,3,2
2011,1,Ciutat Vella,1,el Raval,2,1003,..,234,3,2
2011,1,Ciutat Vella,1,el Raval,2,1003,..,101,3,1
2011,1,Ciutat Vella,1,el Raval,2,1003,..,101,3,2
2011,1,Ciutat Vella,1,el Raval,2,1003,6,161,3,1
2011,1,Ciutat Vella,1,el Raval,2,1003,..,161,3,2
2011,1,Ciutat Vella,1,el Raval,2,1004,6,58,4,1
2011,1,Ciutat Vella,1,el Raval,2,1004,8,58,4,2
2011,1,Ciutat Vella,1,el Raval,2,1004,..,160,4,1
2011,1,Ciutat Vella,1,el Raval,2,1004,..,5,1,1
2011,1,Ciutat Vella,1,el Raval,2,1004,..,135,1,1
2011,1,Ciutat Vella,1,el Raval,2,1004,..,135,1,2
2011,1,Ciutat Vella,1,el Raval,2,1004,..,166,2,2
2011,1,Ciutat Vella,1,el Raval,2,1004,..,19,3,2
2011,1,Ciutat Vella,1,el Raval,2,1004,..,65,3,2
2011,1,Ciutat Vella,1,el Raval,2,1004,..,101,3,2
2011,1,Ciutat Vella,1,el Raval,2,1004,..,161,3,1
2011,1,Ciutat Vella,1,el Raval,2,1004,..,161,3,2
2011,1,Ciutat Vella,1,el Raval,3,1005,..,32,4,2
2011,1,Ciutat Vella,1,el Raval,3,1005,6,58,4,1
2011,1,Ciutat Vella,1,el Raval,3,1005,5,58,4,2
2011,1,Ciutat Vella,1,el Raval,3,1005,..,67,4,2
2011,1,Ciutat Vella,1,el Raval,3,1005,..,174,4,2
2011,1,Ciutat Vella,1,el Raval,3,1005,..,135,1,1
2011,1,Ciutat Vella,1,el Raval,3,1005,..,65,3,1
2011,1,Ciutat Vella,1,el Raval,3,1006,8,58,4,1
2011,1,Ciutat Vella,1,el Raval,3,1006,..,58,4,2
2011,1,Ciutat Vella,1,el Raval,3,1006,..,177,2,1
2011,1,Ciutat Vella,1,el Raval,3,1006,..,11,2,1
2011,1,Ciutat Vella,1,el Raval,3,1006,..,39,2,1
2011,1,Ciutat Vella,1,el Raval,3,1006,..,65,3,1
2011,1,Ciutat Vella,1,el Raval,3,1006,..,65,3,2
2011,1,Ciutat Vella,1,el Raval,3,1007,8,58,4,1
2011,1,Ciutat Vella,1,el Raval,3,1007,..,58,4,2
2011,1,Ciutat Vella,1,el Raval,3,1007,..,135,1,2
2011,1,Ciutat Vella,1,el Raval,3,1007,..,27,2,2
2011,1,Ciutat Vella,1,el Raval,3,1007,..,19,3,1
2011,1,Ciutat Vella,1,el Raval,3,1007,..,19,3,2
2011,1,Ciutat Vella,1,el Raval,3,1007,..,65,3,2
2011,1,Ciutat Vella,1,el Raval,3,1007,..,101,3,2
2011,1,Ciutat Vella,1,el Raval,3,1007,..,161,3,2
2011,1,Ciutat Vella,1,el Raval,4,1008,6,58,4,1
2011,1,Ciutat Vella,1,el Raval,4,1008,8,58,4,2
2011,1,Ciutat Vella,1,el Raval,4,1008,..,67,4,1
2011,1,Ciutat Vella,1,el Raval,4,1008,..,179,4,2
2011,1,Ciutat Vella,1,el Raval,4,1008,..,70,3,1
2011,1,Ciutat Vella,1,el Raval,4,1008,..,135,1,2
2011,1,Ciutat Vella,1,el Raval,4,1008,..,177,2,1
2011,1,Ciutat Vella,1,el Raval,4,1008,..,177,2,2
2011,1,Ciutat Vella,1,el Raval,4,1008,..,54,2,1
2011,1,Ciutat Vella,1,el Raval,4,1008,..,19,3,1
2011,1,Ciutat Vella,1,el Raval,4,1008,5,19,3,2
2011,1,Ciutat Vella,1,el Raval,4,1008,..,65,3,1
2011,1,Ciutat Vella,1,el Raval,4,1008,..,65,3,2
2011,1,Ciutat Vella,1,el Raval,4,1008,..,101,3,1
2011,1,Ciutat Vella,1,el Raval,4,1008,..,101,3,2
2011,1,Ciutat Vella,1,el Raval,4,1008,5,161,3,1
2011,1,Ciutat Vella,1,el Raval,4,1008,..,161,3,2
2011,1,Ciutat Vella,1,el Raval,4,1009,6,58,4,1
2011,1,Ciutat Vella,1,el Raval,4,1009,..,58,4,2
2011,1,Ciutat Vella,1,el Raval,4,1009,..,135,1,1
2011,1,Ciutat Vella,1,el Raval,4,1009,..,135,1,2
