Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Index_Gini
2020,7,Horta-Guinardó,43,Horta,123,29
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,1,26.8
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2,29.2
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,3,31.3
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,4,32.2
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,5,31.4
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,6,32.4
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,7,27.1
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8,30.8
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,9,28.9
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,10,28.1
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,11,28.8
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,12,28.5
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,13,30.9
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,14,30.7
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,15,29.7
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,16,31.9
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,17,32.3
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,18,29.8
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,19,33
2020,8,Nou Barris,45,Porta,20,33.1
2020,8,Nou Barris,45,Porta,21,30.7
2020,8,Nou Barris,45,Porta,22,32.4
2020,8,Nou Barris,45,Porta,23,29.7
2020,8,Nou Barris,45,Porta,24,30.8
2020,8,Nou Barris,45,Porta,25,28.7
2020,8,Nou Barris,45,Porta,26,29.8
2020,8,Nou Barris,45,Porta,27,27.7
2020,8,Nou Barris,45,Porta,28,28.6
2020,8,Nou Barris,45,Porta,29,30.7
2020,8,Nou Barris,45,Porta,30,28.9
2020,8,Nou Barris,45,Porta,31,27.6
2020,8,Nou Barris,45,Porta,32,28.9
2020,8,Nou Barris,45,Porta,33,29.4
2020,8,Nou Barris,45,Porta,34,30.6
2020,8,Nou Barris,45,Porta,35,27.4
2020,8,Nou Barris,45,Porta,36,29.7
2020,8,Nou Barris,45,Porta,37,31.6
2020,8,Nou Barris,46,el Turó de la Peira,38,32.5
2020,8,Nou Barris,46,el Turó de la Peira,39,32.4
2020,8,Nou Barris,46,el Turó de la Peira,40,32.4
2020,8,Nou Barris,46,el Turó de la Peira,41,32.8
2020,8,Nou Barris,46,el Turó de la Peira,42,28.4
2020,8,Nou Barris,46,el Turó de la Peira,43,30.3
2020,8,Nou Barris,46,el Turó de la Peira,44,30.5
2020,8,Nou Barris,46,el Turó de la Peira,45,32.4
2020,8,Nou Barris,46,el Turó de la Peira,46,28.1
2020,8,Nou Barris,46,el Turó de la Peira,47,30.3
2020,8,Nou Barris,47,Can Peguera,48,28.7
2020,8,Nou Barris,47,Can Peguera,49,31.3
2020,8,Nou Barris,48,la Guineueta,50,25.6
2020,8,Nou Barris,48,la Guineueta,51,24.8
2020,8,Nou Barris,48,la Guineueta,52,26.5
2020,8,Nou Barris,48,la Guineueta,53,25.7
2020,8,Nou Barris,48,la Guineueta,54,25.1
2020,8,Nou Barris,48,la Guineueta,55,25.9
2020,8,Nou Barris,48,la Guineueta,56,27.7
2020,8,Nou Barris,48,la Guineueta,57,26.7
2020,8,Nou Barris,48,la Guineueta,58,26.4
2020,8,Nou Barris,48,la Guineueta,59,25.7
2020,8,Nou Barris,49,Canyelles,60,26.4
2020,8,Nou Barris,49,Canyelles,61,24.3
2020,8,Nou Barris,49,Canyelles,62,24.1
2020,8,Nou Barris,49,Canyelles,63,22.9
2020,8,Nou Barris,49,Canyelles,64,24
2020,8,Nou Barris,50,les Roquetes,65,31.6
2020,8,Nou Barris,50,les Roquetes,66,32.1
2020,8,Nou Barris,50,les Roquetes,67,29.3
2020,8,Nou Barris,50,les Roquetes,68,29.8
2020,8,Nou Barris,50,les Roquetes,69,30
2020,8,Nou Barris,50,les Roquetes,70,29.6
2020,8,Nou Barris,50,les Roquetes,71,29
2020,8,Nou Barris,50,les Roquetes,72,28.6
2020,8,Nou Barris,50,les Roquetes,73,30.4
2020,8,Nou Barris,50,les Roquetes,74,31.7
2020,8,Nou Barris,51,Verdun,75,28.8
2020,8,Nou Barris,51,Verdun,76,29.1
2020,8,Nou Barris,51,Verdun,77,29.5
2020,8,Nou Barris,51,Verdun,78,32
2020,8,Nou Barris,51,Verdun,79,30
2020,8,Nou Barris,51,Verdun,80,30.1
2020,8,Nou Barris,51,Verdun,81,31.5
2020,8,Nou Barris,51,Verdun,82,30.3
2020,8,Nou Barris,52,la Prosperitat,83,31.4
2020,8,Nou Barris,52,la Prosperitat,84,28.1
2020,8,Nou Barris,52,la Prosperitat,85,29
2020,8,Nou Barris,52,la Prosperitat,86,30.2
2020,8,Nou Barris,52,la Prosperitat,87,31
2020,8,Nou Barris,52,la Prosperitat,88,29.6
2020,8,Nou Barris,52,la Prosperitat,89,31.2
2020,8,Nou Barris,52,la Prosperitat,90,30.8
2020,8,Nou Barris,52,la Prosperitat,91,27.2
2020,8,Nou Barris,52,la Prosperitat,92,28.4
2020,8,Nou Barris,52,la Prosperitat,93,27.8
2020,8,Nou Barris,52,la Prosperitat,94,25.4
2020,8,Nou Barris,52,la Prosperitat,95,24.9
2020,8,Nou Barris,52,la Prosperitat,96,28.4
2020,8,Nou Barris,52,la Prosperitat,97,29.4
2020,8,Nou Barris,52,la Prosperitat,98,28.4
2020,8,Nou Barris,52,la Prosperitat,99,30.2
2020,8,Nou Barris,52,la Prosperitat,100,28
2020,8,Nou Barris,52,la Prosperitat,101,28.9
2020,8,Nou Barris,52,la Prosperitat,102,29.3
2020,8,Nou Barris,53,la Trinitat Nova,103,28.6
2020,8,Nou Barris,53,la Trinitat Nova,104,31.4
2020,8,Nou Barris,53,la Trinitat Nova,105,30.4
2020,8,Nou Barris,53,la Trinitat Nova,106,31
2020,8,Nou Barris,53,la Trinitat Nova,107,26.6
2020,8,Nou Barris,54,Torre Baró,108,31.5
2020,8,Nou Barris,54,Torre Baró,109,28.9
2020,8,Nou Barris,55,Ciutat Meridiana,110,32.3
2020,8,Nou Barris,55,Ciutat Meridiana,111,29.8
2020,8,Nou Barris,55,Ciutat Meridiana,112,30.8
2020,8,Nou Barris,55,Ciutat Meridiana,113,32.2
2020,8,Nou Barris,55,Ciutat Meridiana,114,31.1
2020,8,Nou Barris,55,Ciutat Meridiana,115,32.2
2020,8,Nou Barris,56,Vallbona,116,29.3
2020,8,Nou Barris,48,la Guineueta,215,25.8
2020,9,Sant Andreu,57,la Trinitat Vella,1,33.1
2020,9,Sant Andreu,57,la Trinitat Vella,2,33.5
2020,9,Sant Andreu,57,la Trinitat Vella,3,29.8
2020,9,Sant Andreu,57,la Trinitat Vella,4,30.8
2020,9,Sant Andreu,57,la Trinitat Vella,5,30.4
2020,9,Sant Andreu,58,Baró de Viver,6,28.8
2020,9,Sant Andreu,58,Baró de Viver,7,28.6
2020,9,Sant Andreu,59,el Bon Pastor,8,26.3
2020,9,Sant Andreu,59,el Bon Pastor,9,29.8
2020,9,Sant Andreu,59,el Bon Pastor,10,28.4
2020,9,Sant Andreu,59,el Bon Pastor,11,29.7
2020,9,Sant Andreu,59,el Bon Pastor,13,32.3
2020,9,Sant Andreu,59,el Bon Pastor,14,28.6
2020,9,Sant Andreu,59,el Bon Pastor,15,29.4
2020,9,Sant Andreu,60,Sant Andreu,16,24.8
2020,9,Sant Andreu,60,Sant Andreu,17,27.7
2020,9,Sant Andreu,60,Sant Andreu,18,24.9
2020,9,Sant Andreu,60,Sant Andreu,19,25.1
2020,9,Sant Andreu,60,Sant Andreu,20,28.1
2020,9,Sant Andreu,60,Sant Andreu,21,28.8
2020,9,Sant Andreu,60,Sant Andreu,22,31
2020,9,Sant Andreu,60,Sant Andreu,23,27
2020,9,Sant Andreu,60,Sant Andreu,24,27.3
2020,9,Sant Andreu,60,Sant Andreu,25,29
2020,9,Sant Andreu,60,Sant Andreu,26,28.9
2020,9,Sant Andreu,60,Sant Andreu,27,25.5
2020,9,Sant Andreu,60,Sant Andreu,28,23.5
2020,9,Sant Andreu,60,Sant Andreu,29,27.8
2020,9,Sant Andreu,60,Sant Andreu,30,24.1
2020,9,Sant Andreu,60,Sant Andreu,31,26.9
2020,9,Sant Andreu,60,Sant Andreu,32,30.2
2020,9,Sant Andreu,60,Sant Andreu,33,28.4
2020,9,Sant Andreu,60,Sant Andreu,34,29.5
2020,9,Sant Andreu,60,Sant Andreu,35,28.6
2020,9,Sant Andreu,60,Sant Andreu,36,25.7
2020,9,Sant Andreu,60,Sant Andreu,37,33.1
2020,9,Sant Andreu,60,Sant Andreu,38,27.8
2020,9,Sant Andreu,60,Sant Andreu,39,28
2020,9,Sant Andreu,60,Sant Andreu,40,29.5
2020,9,Sant Andreu,60,Sant Andreu,41,26.3
2020,9,Sant Andreu,60,Sant Andreu,42,29.6
2020,9,Sant Andreu,60,Sant Andreu,43,28.3
2020,9,Sant Andreu,60,Sant Andreu,44,29.6
2020,9,Sant Andreu,60,Sant Andreu,45,28.2
2020,9,Sant Andreu,60,Sant Andreu,46,27.1
2020,9,Sant Andreu,60,Sant Andreu,47,30.6
2020,9,Sant Andreu,60,Sant Andreu,48,27.8
2020,9,Sant Andreu,60,Sant Andreu,49,32.5
2020,9,Sant Andreu,60,Sant Andreu,50,31.1
2020,9,Sant Andreu,60,Sant Andreu,51,30.2
2020,9,Sant Andreu,60,Sant Andreu,52,28.5
2020,9,Sant Andreu,60,Sant Andreu,53,27.9
2020,9,Sant Andreu,60,Sant Andreu,54,29.6
2020,9,Sant Andreu,61,la Sagrera,55,28.4
2020,9,Sant Andreu,61,la Sagrera,56,28.1
2020,9,Sant Andreu,61,la Sagrera,57,31.3
2020,9,Sant Andreu,61,la Sagrera,58,32.7
2020,9,Sant Andreu,61,la Sagrera,59,30.1
2020,9,Sant Andreu,61,la Sagrera,60,28.6
2020,9,Sant Andreu,61,la Sagrera,61,27.2
2020,9,Sant Andreu,61,la Sagrera,62,30.1
2020,9,Sant Andreu,61,la Sagrera,63,27.3
2020,9,Sant Andreu,61,la Sagrera,64,28.7
2020,9,Sant Andreu,61,la Sagrera,65,30
2020,9,Sant Andreu,61,la Sagrera,66,29.2
2020,9,Sant Andreu,61,la Sagrera,67,30.4
2020,9,Sant Andreu,61,la Sagrera,68,28.2
2020,9,Sant Andreu,61,la Sagrera,69,28.9
2020,9,Sant Andreu,61,la Sagrera,70,31.8
2020,9,Sant Andreu,61,la Sagrera,71,30.8
2020,9,Sant Andreu,61,la Sagrera,72,30.9
2020,9,Sant Andreu,61,la Sagrera,73,28.8
2020,9,Sant Andreu,62,el Congrés i els Indians,74,28.3
2020,9,Sant Andreu,62,el Congrés i els Indians,75,32.7
2020,9,Sant Andreu,62,el Congrés i els Indians,76,30
2020,9,Sant Andreu,62,el Congrés i els Indians,77,27
2020,9,Sant Andreu,62,el Congrés i els Indians,78,30.1
2020,9,Sant Andreu,62,el Congrés i els Indians,79,31.5
2020,9,Sant Andreu,62,el Congrés i els Indians,80,30.5
2020,9,Sant Andreu,62,el Congrés i els Indians,81,30.9
2020,9,Sant Andreu,62,el Congrés i els Indians,82,32.7
2020,9,Sant Andreu,63,Navas,83,30.4
2020,9,Sant Andreu,63,Navas,84,31.1
2020,9,Sant Andreu,63,Navas,85,30.8
2020,9,Sant Andreu,63,Navas,86,32.4
2020,9,Sant Andreu,63,Navas,87,28.3
2020,9,Sant Andreu,63,Navas,88,31.9
2020,9,Sant Andreu,63,Navas,89,30.6
2020,9,Sant Andreu,63,Navas,90,30
2020,9,Sant Andreu,63,Navas,91,30.9
2020,9,Sant Andreu,63,Navas,92,28.7
2020,9,Sant Andreu,63,Navas,93,29.2
2020,9,Sant Andreu,63,Navas,94,30.3
2020,9,Sant Andreu,63,Navas,95,30.8
2020,9,Sant Andreu,61,la Sagrera,156,27.4
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,1,32.8
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,2,30.7
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,3,31.8
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,4,30.3
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,5,31.6
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,6,32
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,7,29
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,8,33.8
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,9,33.3
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,10,32.8
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,11,32.4
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,12,32.2
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,13,30.8
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,14,33.9
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,15,33.6
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,16,30.7
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,17,34.4
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,18,30.5
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,19,28.8
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,20,30.1
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,21,31.5
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,22,30.9
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,23,31.7
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,24,30.3
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,25,31.6
2020,10,Sant Martí,65,el Clot,26,32.1
2020,10,Sant Martí,65,el Clot,27,29.3
2020,10,Sant Martí,65,el Clot,28,32.3
2020,10,Sant Martí,65,el Clot,29,28.7
2020,10,Sant Martí,65,el Clot,30,27.1
2020,10,Sant Martí,65,el Clot,31,31.1
2020,10,Sant Martí,65,el Clot,32,27.7
2020,10,Sant Martí,65,el Clot,33,27.8
2020,10,Sant Martí,65,el Clot,34,30
2020,10,Sant Martí,65,el Clot,35,27.1
2020,10,Sant Martí,65,el Clot,36,28.6
2020,10,Sant Martí,65,el Clot,37,30.6
2020,10,Sant Martí,65,el Clot,38,30.7
2020,10,Sant Martí,65,el Clot,39,31.7
2020,10,Sant Martí,65,el Clot,40,34.1
2020,10,Sant Martí,65,el Clot,41,32.5
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,42,32.4
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,43,35.9
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,44,31.6
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,45,30.6
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,46,32
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,47,32.5
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,48,31.6
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,49,32.6
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,50,30
2020,10,Sant Martí,67,la Vila Olímpica del Poblenou,51,31
2020,10,Sant Martí,67,la Vila Olímpica del Poblenou,52,34
2020,10,Sant Martí,67,la Vila Olímpica del Poblenou,53,32.3
2020,10,Sant Martí,67,la Vila Olímpica del Poblenou,54,32.1
2020,10,Sant Martí,67,la Vila Olímpica del Poblenou,55,32.5
2020,10,Sant Martí,68,el Poblenou,56,35.9
2020,10,Sant Martí,68,el Poblenou,57,34.7
2020,10,Sant Martí,68,el Poblenou,58,29.2
2020,10,Sant Martí,68,el Poblenou,59,36.4
2020,10,Sant Martí,68,el Poblenou,60,35.9
2020,10,Sant Martí,68,el Poblenou,61,31.4
2020,10,Sant Martí,68,el Poblenou,62,30.2
2020,10,Sant Martí,68,el Poblenou,63,31.4
2020,10,Sant Martí,68,el Poblenou,64,34
2020,10,Sant Martí,68,el Poblenou,65,31.1
2020,10,Sant Martí,68,el Poblenou,66,31.5
2020,10,Sant Martí,68,el Poblenou,67,31.6
2020,10,Sant Martí,68,el Poblenou,68,28.9
2020,10,Sant Martí,68,el Poblenou,69,37.4
2020,10,Sant Martí,68,el Poblenou,70,32.6
2020,10,Sant Martí,68,el Poblenou,71,27.7
2020,10,Sant Martí,68,el Poblenou,72,32.3
2020,10,Sant Martí,68,el Poblenou,73,30.1
2020,10,Sant Martí,68,el Poblenou,74,31.4
2020,10,Sant Martí,68,el Poblenou,75,30.7
2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,76,30.1
2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,77,31.3
2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,78,33.7
2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,79,29.6
2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,80,41.1
2020,10,Sant Martí,70,el Besòs i el Maresme,81,35.6
2020,10,Sant Martí,70,el Besòs i el Maresme,82,31.6
2020,10,Sant Martí,70,el Besòs i el Maresme,83,33.8
2020,10,Sant Martí,70,el Besòs i el Maresme,84,32.4
2020,10,Sant Martí,70,el Besòs i el Maresme,85,32.5
2020,10,Sant Martí,70,el Besòs i el Maresme,86,30
2020,10,Sant Martí,70,el Besòs i el Maresme,87,30.5
2020,10,Sant Martí,70,el Besòs i el Maresme,88,28.4
2020,10,Sant Martí,70,el Besòs i el Maresme,89,32.6
2020,10,Sant Martí,70,el Besòs i el Maresme,90,30.6
2020,10,Sant Martí,70,el Besòs i el Maresme,91,28
2020,10,Sant Martí,70,el Besòs i el Maresme,92,26.4
2020,10,Sant Martí,70,el Besòs i el Maresme,93,26
2020,10,Sant Martí,71,Provençals del Poblenou,94,34.1
2020,10,Sant Martí,71,Provençals del Poblenou,95,34.1
2020,10,Sant Martí,71,Provençals del Poblenou,96,31.7
2020,10,Sant Martí,71,Provençals del Poblenou,97,30.5
2020,10,Sant Martí,71,Provençals del Poblenou,98,27.1
2020,10,Sant Martí,71,Provençals del Poblenou,99,31.3
2020,10,Sant Martí,71,Provençals del Poblenou,100,30.3
2020,10,Sant Martí,71,Provençals del Poblenou,101,34
2020,10,Sant Martí,71,Provençals del Poblenou,102,28.1
2020,10,Sant Martí,71,Provençals del Poblenou,103,25.3
2020,10,Sant Martí,71,Provençals del Poblenou,104,23.8
2020,10,Sant Martí,72,Sant Martí de Provençals,105,28.3
2020,10,Sant Martí,72,Sant Martí de Provençals,106,26.4
2020,10,Sant Martí,72,Sant Martí de Provençals,107,27.6
2020,10,Sant Martí,72,Sant Martí de Provençals,108,25.6
2020,10,Sant Martí,72,Sant Martí de Provençals,109,27.2
2020,10,Sant Martí,72,Sant Martí de Provençals,110,28.7
2020,10,Sant Martí,72,Sant Martí de Provençals,111,30
2020,10,Sant Martí,72,Sant Martí de Provençals,112,27.8
2020,10,Sant Martí,72,Sant Martí de Provençals,113,30.2
2020,10,Sant Martí,72,Sant Martí de Provençals,114,29.3
2020,10,Sant Martí,72,Sant Martí de Provençals,115,28.3
2020,10,Sant Martí,72,Sant Martí de Provençals,116,27.9
2020,10,Sant Martí,72,Sant Martí de Provençals,117,25.2
2020,10,Sant Martí,72,Sant Martí de Provençals,118,26.2
2020,10,Sant Martí,72,Sant Martí de Provençals,119,30.9
2020,10,Sant Martí,72,Sant Martí de Provençals,120,30.2
2020,10,Sant Martí,72,Sant Martí de Provençals,121,26.9
2020,10,Sant Martí,72,Sant Martí de Provençals,122,26.7
2020,10,Sant Martí,73,la Verneda i la Pau,123,28.9
2020,10,Sant Martí,73,la Verneda i la Pau,124,28.6
2020,10,Sant Martí,73,la Verneda i la Pau,125,25
2020,10,Sant Martí,73,la Verneda i la Pau,126,24.6
2020,10,Sant Martí,73,la Verneda i la Pau,127,28.2
2020,10,Sant Martí,73,la Verneda i la Pau,128,28.1
2020,10,Sant Martí,73,la Verneda i la Pau,129,25.5
2020,10,Sant Martí,73,la Verneda i la Pau,130,29.3
2020,10,Sant Martí,73,la Verneda i la Pau,131,26.7
2020,10,Sant Martí,73,la Verneda i la Pau,132,26.2
2020,10,Sant Martí,73,la Verneda i la Pau,133,28
2020,10,Sant Martí,73,la Verneda i la Pau,134,26.5
2020,10,Sant Martí,73,la Verneda i la Pau,135,28.6
2020,10,Sant Martí,73,la Verneda i la Pau,136,27.5
2020,10,Sant Martí,73,la Verneda i la Pau,137,29.8
2020,10,Sant Martí,73,la Verneda i la Pau,138,30.4
2020,10,Sant Martí,73,la Verneda i la Pau,139,28.8
2020,10,Sant Martí,73,la Verneda i la Pau,140,29.3
2020,10,Sant Martí,73,la Verneda i la Pau,141,26.8
2020,10,Sant Martí,73,la Verneda i la Pau,142,28.4
2020,10,Sant Martí,73,la Verneda i la Pau,143,28.3
2020,10,Sant Martí,65,el Clot,234,26.2
2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,235,31.4
2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,236,26.8
2020,10,Sant Martí,71,Provençals del Poblenou,237,27.6
