Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Seccio_censal,Desc_valors,Valors
2019,2,Eixample,6,la Sagrada Família,22,Valor_cadastral_total_€,52362364.27
2019,2,Eixample,6,la Sagrada Família,23,Valor_cadastral_total_€,45665117.55
2019,2,Eixample,6,la Sagrada Família,24,Valor_cadastral_total_€,47426364.39
2019,2,Eixample,6,la Sagrada Família,25,Valor_cadastral_total_€,51286887.52
2019,2,Eixample,6,la Sagrada Família,26,Valor_cadastral_total_€,90350589.80
2019,2,Eixample,6,la Sagrada Família,27,Valor_cadastral_total_€,94044549.26
2019,2,Eixample,6,la Sagrada Família,28,Valor_cadastral_total_€,90966246.90
2019,2,Eixample,6,la Sagrada Família,29,Valor_cadastral_total_€,56087752.12
2019,2,Eixample,6,la Sagrada Família,30,Valor_cadastral_total_€,53513640.29
2019,2,Eixample,6,la Sagrada Família,31,Valor_cadastral_total_€,50587357.44
2019,2,Eixample,6,la Sagrada Família,32,Valor_cadastral_total_€,41506870.85
2019,2,Eixample,6,la Sagrada Família,33,Valor_cadastral_total_€,48013674.69
2019,2,Eixample,6,la Sagrada Família,34,Valor_cadastral_total_€,48385938.11
2019,2,Eixample,6,la Sagrada Família,35,Valor_cadastral_total_€,62137349.74
2019,2,Eixample,6,la Sagrada Família,36,Valor_cadastral_total_€,54966518.63
2019,2,Eixample,6,la Sagrada Família,37,Valor_cadastral_total_€,54281072.75
2019,2,Eixample,6,la Sagrada Família,38,Valor_cadastral_total_€,66727792.12
2019,2,Eixample,6,la Sagrada Família,39,Valor_cadastral_total_€,79341210.03
2019,2,Eixample,6,la Sagrada Família,40,Valor_cadastral_total_€,61988315.95
2019,2,Eixample,6,la Sagrada Família,41,Valor_cadastral_total_€,73674244.19
2019,2,Eixample,6,la Sagrada Família,42,Valor_cadastral_total_€,76488044.58
2019,2,Eixample,6,la Sagrada Família,43,Valor_cadastral_total_€,73322322.06
2019,2,Eixample,6,la Sagrada Família,44,Valor_cadastral_total_€,52261631.86
2019,2,Eixample,6,la Sagrada Família,45,Valor_cadastral_total_€,55341020.46
2019,2,Eixample,6,la Sagrada Família,46,Valor_cadastral_total_€,84296756.87
2019,2,Eixample,6,la Sagrada Família,47,Valor_cadastral_total_€,88685575.44
2019,2,Eixample,6,la Sagrada Família,48,Valor_cadastral_total_€,54978491.90
2019,2,Eixample,6,la Sagrada Família,49,Valor_cadastral_total_€,91662952.90
2019,2,Eixample,6,la Sagrada Família,50,Valor_cadastral_total_€,71665019.23
2019,2,Eixample,6,la Sagrada Família,51,Valor_cadastral_total_€,83377783.18
2019,2,Eixample,6,la Sagrada Família,52,Valor_cadastral_total_€,95414630.15
2019,2,Eixample,6,la Sagrada Família,53,Valor_cadastral_total_€,98738796.05
2019,2,Eixample,6,la Sagrada Família,54,Valor_cadastral_total_€,96279964.00
2019,2,Eixample,7,la Dreta de l'Eixample,55,Valor_cadastral_total_€,113017588.54
2019,2,Eixample,7,la Dreta de l'Eixample,56,Valor_cadastral_total_€,96288341.30
2019,2,Eixample,7,la Dreta de l'Eixample,57,Valor_cadastral_total_€,89775817.37
2019,2,Eixample,7,la Dreta de l'Eixample,58,Valor_cadastral_total_€,95899763.39
2019,2,Eixample,7,la Dreta de l'Eixample,59,Valor_cadastral_total_€,129031592.19
2019,2,Eixample,7,la Dreta de l'Eixample,60,Valor_cadastral_total_€,122919257.20
2019,2,Eixample,7,la Dreta de l'Eixample,61,Valor_cadastral_total_€,77630886.39
2019,2,Eixample,7,la Dreta de l'Eixample,62,Valor_cadastral_total_€,134011269.12
2019,2,Eixample,7,la Dreta de l'Eixample,63,Valor_cadastral_total_€,146965047.50
2019,2,Eixample,7,la Dreta de l'Eixample,64,Valor_cadastral_total_€,111947148.49
2019,2,Eixample,7,la Dreta de l'Eixample,65,Valor_cadastral_total_€,132860869.47
2019,2,Eixample,7,la Dreta de l'Eixample,66,Valor_cadastral_total_€,102477091.53
2019,2,Eixample,7,la Dreta de l'Eixample,67,Valor_cadastral_total_€,97796973.55
2019,2,Eixample,7,la Dreta de l'Eixample,68,Valor_cadastral_total_€,104021495.29
2019,2,Eixample,7,la Dreta de l'Eixample,69,Valor_cadastral_total_€,105241089.83
2019,2,Eixample,7,la Dreta de l'Eixample,70,Valor_cadastral_total_€,117100233.25
2019,2,Eixample,7,la Dreta de l'Eixample,71,Valor_cadastral_total_€,144407242.36
2019,2,Eixample,7,la Dreta de l'Eixample,72,Valor_cadastral_total_€,111537221.49
2019,2,Eixample,7,la Dreta de l'Eixample,73,Valor_cadastral_total_€,151008963.00
2019,2,Eixample,7,la Dreta de l'Eixample,74,Valor_cadastral_total_€,119944697.86
2019,2,Eixample,7,la Dreta de l'Eixample,75,Valor_cadastral_total_€,114275071.96
2019,2,Eixample,7,la Dreta de l'Eixample,76,Valor_cadastral_total_€,172312504.93
2019,2,Eixample,7,la Dreta de l'Eixample,77,Valor_cadastral_total_€,290076693.31
2019,2,Eixample,7,la Dreta de l'Eixample,78,Valor_cadastral_total_€,284181389.41
2019,2,Eixample,7,la Dreta de l'Eixample,79,Valor_cadastral_total_€,268606347.89
2019,2,Eixample,7,la Dreta de l'Eixample,80,Valor_cadastral_total_€,291982871.29
2019,2,Eixample,7,la Dreta de l'Eixample,81,Valor_cadastral_total_€,385024562.08
2019,2,Eixample,7,la Dreta de l'Eixample,82,Valor_cadastral_total_€,185672328.18
2019,2,Eixample,7,la Dreta de l'Eixample,83,Valor_cadastral_total_€,354037161.37
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,84,Valor_cadastral_total_€,167093211.84
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,85,Valor_cadastral_total_€,162444025.72
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,86,Valor_cadastral_total_€,138348877.85
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,87,Valor_cadastral_total_€,103759943.57
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,88,Valor_cadastral_total_€,135911648.50
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,89,Valor_cadastral_total_€,158947625.57
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,90,Valor_cadastral_total_€,120197506.57
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,91,Valor_cadastral_total_€,159866731.45
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,92,Valor_cadastral_total_€,122216077.19
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,93,Valor_cadastral_total_€,114622801.13
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,94,Valor_cadastral_total_€,104312158.93
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,95,Valor_cadastral_total_€,97236949.77
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,96,Valor_cadastral_total_€,84308340.80
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,97,Valor_cadastral_total_€,68827803.15
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,98,Valor_cadastral_total_€,103974019.92
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,99,Valor_cadastral_total_€,104751230.50
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100,Valor_cadastral_total_€,90264845.18
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,101,Valor_cadastral_total_€,130390456.13
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,102,Valor_cadastral_total_€,93615589.83
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,103,Valor_cadastral_total_€,98106926.12
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,104,Valor_cadastral_total_€,80631912.47
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,105,Valor_cadastral_total_€,136558343.56
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,106,Valor_cadastral_total_€,121906505.91
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,107,Valor_cadastral_total_€,147993683.27
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,108,Valor_cadastral_total_€,127873962.91
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,109,Valor_cadastral_total_€,182441520.00
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,110,Valor_cadastral_total_€,123268234.86
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,111,Valor_cadastral_total_€,107017281.79
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,112,Valor_cadastral_total_€,96867276.93
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,113,Valor_cadastral_total_€,144135765.86
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,114,Valor_cadastral_total_€,93314127.32
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,115,Valor_cadastral_total_€,66826313.16
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,116,Valor_cadastral_total_€,62404741.56
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,117,Valor_cadastral_total_€,69692672.68
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,118,Valor_cadastral_total_€,91120496.98
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,119,Valor_cadastral_total_€,68858947.19
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,120,Valor_cadastral_total_€,59354649.39
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,121,Valor_cadastral_total_€,69585312.10
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,122,Valor_cadastral_total_€,61291135.77
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,123,Valor_cadastral_total_€,56043528.10
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,124,Valor_cadastral_total_€,60552079.03
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,125,Valor_cadastral_total_€,92889086.61
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,126,Valor_cadastral_total_€,88263381.41
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,127,Valor_cadastral_total_€,66425391.42
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,128,Valor_cadastral_total_€,60607544.01
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,129,Valor_cadastral_total_€,80595047.67
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,130,Valor_cadastral_total_€,83654562.51
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,131,Valor_cadastral_total_€,58092822.75
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,132,Valor_cadastral_total_€,51577061.74
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,133,Valor_cadastral_total_€,54378647.31
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,134,Valor_cadastral_total_€,69493627.61
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,135,Valor_cadastral_total_€,97009894.66
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,136,Valor_cadastral_total_€,44918411.73
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,137,Valor_cadastral_total_€,67424870.12
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,138,Valor_cadastral_total_€,109254549.46
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,139,Valor_cadastral_total_€,90239830.38
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,140,Valor_cadastral_total_€,96754778.36
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,141,Valor_cadastral_total_€,62482988.63
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,142,Valor_cadastral_total_€,100470078.59
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,143,Valor_cadastral_total_€,76040843.93
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,144,Valor_cadastral_total_€,94619589.35
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,145,Valor_cadastral_total_€,69705924.09
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,146,Valor_cadastral_total_€,58394014.57
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,147,Valor_cadastral_total_€,96852449.92
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,148,Valor_cadastral_total_€,81916497.75
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,149,Valor_cadastral_total_€,89053142.13
2019,2,Eixample,10,Sant Antoni,150,Valor_cadastral_total_€,68342119.97
2019,2,Eixample,10,Sant Antoni,151,Valor_cadastral_total_€,78376551.40
2019,2,Eixample,10,Sant Antoni,152,Valor_cadastral_total_€,69584295.61
2019,2,Eixample,10,Sant Antoni,153,Valor_cadastral_total_€,64713286.05
2019,2,Eixample,10,Sant Antoni,154,Valor_cadastral_total_€,43933567.63
2019,2,Eixample,10,Sant Antoni,155,Valor_cadastral_total_€,77871516.36
2019,2,Eixample,10,Sant Antoni,156,Valor_cadastral_total_€,59145132.37
2019,2,Eixample,10,Sant Antoni,157,Valor_cadastral_total_€,52017291.69
2019,2,Eixample,10,Sant Antoni,158,Valor_cadastral_total_€,74064980.61
2019,2,Eixample,10,Sant Antoni,159,Valor_cadastral_total_€,86039379.10
2019,2,Eixample,10,Sant Antoni,160,Valor_cadastral_total_€,103954579.32
2019,2,Eixample,10,Sant Antoni,161,Valor_cadastral_total_€,55529234.86
2019,2,Eixample,10,Sant Antoni,162,Valor_cadastral_total_€,58459498.11
2019,2,Eixample,10,Sant Antoni,163,Valor_cadastral_total_€,110390314.39
2019,2,Eixample,10,Sant Antoni,164,Valor_cadastral_total_€,105978104.01
2019,2,Eixample,10,Sant Antoni,165,Valor_cadastral_total_€,90285531.62
2019,2,Eixample,10,Sant Antoni,166,Valor_cadastral_total_€,99341069.95
2019,2,Eixample,10,Sant Antoni,167,Valor_cadastral_total_€,93979044.11
2019,2,Eixample,10,Sant Antoni,168,Valor_cadastral_total_€,102722655.79
2019,2,Eixample,10,Sant Antoni,169,Valor_cadastral_total_€,68648144.00
2019,2,Eixample,10,Sant Antoni,170,Valor_cadastral_total_€,67660619.90
2019,2,Eixample,10,Sant Antoni,171,Valor_cadastral_total_€,75287066.39
2019,2,Eixample,10,Sant Antoni,172,Valor_cadastral_total_€,61360383.94
2019,2,Eixample,10,Sant Antoni,173,Valor_cadastral_total_€,68960939.02
2019,3,Sants-Montjuïc,11,el Poble Sec,1,Valor_cadastral_total_€,61925071.97
2019,3,Sants-Montjuïc,11,el Poble Sec,2,Valor_cadastral_total_€,53418525.88
2019,3,Sants-Montjuïc,11,el Poble Sec,3,Valor_cadastral_total_€,44984838.83
2019,3,Sants-Montjuïc,11,el Poble Sec,4,Valor_cadastral_total_€,54077685.88
2019,3,Sants-Montjuïc,11,el Poble Sec,5,Valor_cadastral_total_€,43588619.15
2019,3,Sants-Montjuïc,11,el Poble Sec,6,Valor_cadastral_total_€,39983117.06
2019,3,Sants-Montjuïc,11,el Poble Sec,7,Valor_cadastral_total_€,46459073.77
2019,3,Sants-Montjuïc,11,el Poble Sec,8,Valor_cadastral_total_€,33385716.02
2019,3,Sants-Montjuïc,11,el Poble Sec,9,Valor_cadastral_total_€,40136508.87
2019,3,Sants-Montjuïc,11,el Poble Sec,10,Valor_cadastral_total_€,47073086.86
2019,3,Sants-Montjuïc,11,el Poble Sec,11,Valor_cadastral_total_€,41407173.06
2019,3,Sants-Montjuïc,11,el Poble Sec,12,Valor_cadastral_total_€,61409310.48
2019,3,Sants-Montjuïc,11,el Poble Sec,13,Valor_cadastral_total_€,44663696.04
2019,3,Sants-Montjuïc,11,el Poble Sec,14,Valor_cadastral_total_€,43775830.60
2019,3,Sants-Montjuïc,11,el Poble Sec,15,Valor_cadastral_total_€,89423951.04
2019,3,Sants-Montjuïc,11,el Poble Sec,16,Valor_cadastral_total_€,35215213.67
2019,3,Sants-Montjuïc,11,el Poble Sec,17,Valor_cadastral_total_€,38972808.29
2019,3,Sants-Montjuïc,11,el Poble Sec,18,Valor_cadastral_total_€,45619474.10
2019,3,Sants-Montjuïc,11,el Poble Sec,19,Valor_cadastral_total_€,40405884.05
2019,3,Sants-Montjuïc,11,el Poble Sec,20,Valor_cadastral_total_€,43809053.33
2019,3,Sants-Montjuïc,11,el Poble Sec,21,Valor_cadastral_total_€,34362696.04
2019,3,Sants-Montjuïc,11,el Poble Sec,22,Valor_cadastral_total_€,44170701.15
2019,3,Sants-Montjuïc,11,el Poble Sec,23,Valor_cadastral_total_€,49571744.47
2019,3,Sants-Montjuïc,11,el Poble Sec,24,Valor_cadastral_total_€,60810878.31
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,25,Valor_cadastral_total_€,49893960.99
2019,3,Sants-Montjuïc,13,la Marina de Port,26,Valor_cadastral_total_€,28073931.87
2019,3,Sants-Montjuïc,13,la Marina de Port,27,Valor_cadastral_total_€,49650376.93
2019,3,Sants-Montjuïc,13,la Marina de Port,28,Valor_cadastral_total_€,104097456.11
2019,3,Sants-Montjuïc,13,la Marina de Port,29,Valor_cadastral_total_€,37248883.84
2019,3,Sants-Montjuïc,13,la Marina de Port,30,Valor_cadastral_total_€,40528902.25
2019,3,Sants-Montjuïc,13,la Marina de Port,31,Valor_cadastral_total_€,62323453.92
2019,3,Sants-Montjuïc,13,la Marina de Port,32,Valor_cadastral_total_€,51324254.41
2019,3,Sants-Montjuïc,13,la Marina de Port,33,Valor_cadastral_total_€,30602630.98
2019,3,Sants-Montjuïc,13,la Marina de Port,34,Valor_cadastral_total_€,40096968.46
2019,3,Sants-Montjuïc,13,la Marina de Port,35,Valor_cadastral_total_€,63856291.56
2019,3,Sants-Montjuïc,13,la Marina de Port,36,Valor_cadastral_total_€,81645200.00
2019,3,Sants-Montjuïc,13,la Marina de Port,37,Valor_cadastral_total_€,28686044.05
2019,3,Sants-Montjuïc,13,la Marina de Port,38,Valor_cadastral_total_€,17876385.56
2019,3,Sants-Montjuïc,13,la Marina de Port,39,Valor_cadastral_total_€,44646279.30
2019,3,Sants-Montjuïc,13,la Marina de Port,211,Valor_cadastral_total_€,40902268.55
2019,3,Sants-Montjuïc,13,la Marina de Port,212,Valor_cadastral_total_€,61174723.51
2019,3,Sants-Montjuïc,13,la Marina de Port,213,Valor_cadastral_total_€,46677924.41
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,40,Valor_cadastral_total_€,57753313.57
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,41,Valor_cadastral_total_€,46102735.47
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,42,Valor_cadastral_total_€,47292659.34
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,43,Valor_cadastral_total_€,47179252.31
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,44,Valor_cadastral_total_€,61460889.02
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,45,Valor_cadastral_total_€,35875300.77
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,46,Valor_cadastral_total_€,56723744.05
2019,3,Sants-Montjuïc,15,Hostafrancs,47,Valor_cadastral_total_€,61386539.70
2019,3,Sants-Montjuïc,15,Hostafrancs,48,Valor_cadastral_total_€,54411022.82
2019,3,Sants-Montjuïc,15,Hostafrancs,49,Valor_cadastral_total_€,55952189.25
2019,3,Sants-Montjuïc,15,Hostafrancs,50,Valor_cadastral_total_€,57270123.79
2019,3,Sants-Montjuïc,15,Hostafrancs,51,Valor_cadastral_total_€,53193380.23
2019,3,Sants-Montjuïc,15,Hostafrancs,52,Valor_cadastral_total_€,41741054.30
2019,3,Sants-Montjuïc,15,Hostafrancs,53,Valor_cadastral_total_€,70574058.53
2019,3,Sants-Montjuïc,15,Hostafrancs,54,Valor_cadastral_total_€,62301766.66
2019,3,Sants-Montjuïc,15,Hostafrancs,55,Valor_cadastral_total_€,52855248.94
2019,3,Sants-Montjuïc,15,Hostafrancs,56,Valor_cadastral_total_€,26535518.65
2019,3,Sants-Montjuïc,16,la Bordeta,57,Valor_cadastral_total_€,45757206.21
2019,3,Sants-Montjuïc,16,la Bordeta,58,Valor_cadastral_total_€,65628853.56
2019,3,Sants-Montjuïc,16,la Bordeta,59,Valor_cadastral_total_€,33075655.87
2019,3,Sants-Montjuïc,16,la Bordeta,60,Valor_cadastral_total_€,43568517.53
2019,3,Sants-Montjuïc,16,la Bordeta,61,Valor_cadastral_total_€,36154271.06
2019,3,Sants-Montjuïc,16,la Bordeta,62,Valor_cadastral_total_€,44591150.28
2019,3,Sants-Montjuïc,16,la Bordeta,63,Valor_cadastral_total_€,55703893.67
2019,3,Sants-Montjuïc,16,la Bordeta,64,Valor_cadastral_total_€,39192139.35
2019,3,Sants-Montjuïc,16,la Bordeta,65,Valor_cadastral_total_€,39699953.56
2019,3,Sants-Montjuïc,16,la Bordeta,66,Valor_cadastral_total_€,71451356.51
2019,3,Sants-Montjuïc,16,la Bordeta,67,Valor_cadastral_total_€,56617097.41
2019,3,Sants-Montjuïc,16,la Bordeta,68,Valor_cadastral_total_€,34386630.05
2019,3,Sants-Montjuïc,16,la Bordeta,69,Valor_cadastral_total_€,36959236.31
