Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Seccio_censal,Desc_valors,Valors
2024,2,L'Eixample,9,la Nova Esquerra de l'Eixample,142,Valor_sòl_total_€,77744856.27
2024,2,L'Eixample,9,la Nova Esquerra de l'Eixample,143,Valor_sòl_total_€,61261610.77
2024,2,L'Eixample,9,la Nova Esquerra de l'Eixample,144,Valor_sòl_total_€,75631219.13
2024,2,L'Eixample,9,la Nova Esquerra de l'Eixample,145,Valor_sòl_total_€,54399187.67
2024,2,L'Eixample,9,la Nova Esquerra de l'Eixample,146,Valor_sòl_total_€,47420791.84
2024,2,L'Eixample,9,la Nova Esquerra de l'Eixample,147,Valor_sòl_total_€,76593960.98
2024,2,L'Eixample,9,la Nova Esquerra de l'Eixample,148,Valor_sòl_total_€,60425090.41
2024,2,L'Eixample,9,la Nova Esquerra de l'Eixample,149,Valor_sòl_total_€,71221524.15
2024,2,L'Eixample,10,Sant Antoni,150,Valor_sòl_total_€,53083867.11
2024,2,L'Eixample,10,Sant Antoni,151,Valor_sòl_total_€,58202974.76
2024,2,L'Eixample,10,Sant Antoni,152,Valor_sòl_total_€,52370702.11
2024,2,L'Eixample,10,Sant Antoni,153,Valor_sòl_total_€,47838389.68
2024,2,L'Eixample,10,Sant Antoni,154,Valor_sòl_total_€,33704825.36
2024,2,L'Eixample,10,Sant Antoni,155,Valor_sòl_total_€,61861612.21
2024,2,L'Eixample,10,Sant Antoni,156,Valor_sòl_total_€,43848185.78
2024,2,L'Eixample,10,Sant Antoni,157,Valor_sòl_total_€,40202924.56
2024,2,L'Eixample,10,Sant Antoni,158,Valor_sòl_total_€,56924057.57
2024,2,L'Eixample,10,Sant Antoni,159,Valor_sòl_total_€,69621844.12
2024,2,L'Eixample,10,Sant Antoni,160,Valor_sòl_total_€,81213739.51
2024,2,L'Eixample,10,Sant Antoni,161,Valor_sòl_total_€,41976647.55
2024,2,L'Eixample,10,Sant Antoni,162,Valor_sòl_total_€,44944157.22
2024,2,L'Eixample,10,Sant Antoni,163,Valor_sòl_total_€,85082699.93
2024,2,L'Eixample,10,Sant Antoni,164,Valor_sòl_total_€,84128306.28
2024,2,L'Eixample,10,Sant Antoni,165,Valor_sòl_total_€,68965673.23
2024,2,L'Eixample,10,Sant Antoni,166,Valor_sòl_total_€,77581756.97
2024,2,L'Eixample,10,Sant Antoni,167,Valor_sòl_total_€,70990751.78
2024,2,L'Eixample,10,Sant Antoni,168,Valor_sòl_total_€,77983697.42
2024,2,L'Eixample,10,Sant Antoni,169,Valor_sòl_total_€,53612555.96
2024,2,L'Eixample,10,Sant Antoni,170,Valor_sòl_total_€,52958543.31
2024,2,L'Eixample,10,Sant Antoni,171,Valor_sòl_total_€,57025779.1
2024,2,L'Eixample,10,Sant Antoni,172,Valor_sòl_total_€,52195922.5
2024,2,L'Eixample,10,Sant Antoni,173,Valor_sòl_total_€,52685332.26
2024,3,Sants-Montjuïc,11,el Poble Sec,1,Valor_sòl_total_€,44692237.54
2024,3,Sants-Montjuïc,11,el Poble Sec,2,Valor_sòl_total_€,39314367.17
2024,3,Sants-Montjuïc,11,el Poble Sec,3,Valor_sòl_total_€,35532374.73
2024,3,Sants-Montjuïc,11,el Poble Sec,4,Valor_sòl_total_€,38695613.47
2024,3,Sants-Montjuïc,11,el Poble Sec,5,Valor_sòl_total_€,29055603.04
2024,3,Sants-Montjuïc,11,el Poble Sec,6,Valor_sòl_total_€,29319157.63
2024,3,Sants-Montjuïc,11,el Poble Sec,7,Valor_sòl_total_€,33258228.4
2024,3,Sants-Montjuïc,11,el Poble Sec,8,Valor_sòl_total_€,24524473.15
2024,3,Sants-Montjuïc,11,el Poble Sec,9,Valor_sòl_total_€,30230131.65
2024,3,Sants-Montjuïc,11,el Poble Sec,10,Valor_sòl_total_€,35726025.84
2024,3,Sants-Montjuïc,11,el Poble Sec,11,Valor_sòl_total_€,32725953.39
2024,3,Sants-Montjuïc,11,el Poble Sec,12,Valor_sòl_total_€,47439133.56
2024,3,Sants-Montjuïc,11,el Poble Sec,13,Valor_sòl_total_€,34606906.12
2024,3,Sants-Montjuïc,11,el Poble Sec,14,Valor_sòl_total_€,34555188.58
2024,3,Sants-Montjuïc,11,el Poble Sec,15,Valor_sòl_total_€,68588039.52
2024,3,Sants-Montjuïc,11,el Poble Sec,16,Valor_sòl_total_€,28670945.01
2024,3,Sants-Montjuïc,11,el Poble Sec,17,Valor_sòl_total_€,31903549.79
2024,3,Sants-Montjuïc,11,el Poble Sec,18,Valor_sòl_total_€,32176668.4
2024,3,Sants-Montjuïc,11,el Poble Sec,19,Valor_sòl_total_€,29583808.2
2024,3,Sants-Montjuïc,11,el Poble Sec,20,Valor_sòl_total_€,30231935.72
2024,3,Sants-Montjuïc,11,el Poble Sec,21,Valor_sòl_total_€,23591596.2
2024,3,Sants-Montjuïc,11,el Poble Sec,22,Valor_sòl_total_€,31208876.9
2024,3,Sants-Montjuïc,11,el Poble Sec,23,Valor_sòl_total_€,35470098.27
2024,3,Sants-Montjuïc,11,el Poble Sec,24,Valor_sòl_total_€,44794737.77
2024,3,Sants-Montjuïc,12,la Marina del Prat Vermell,25,Valor_sòl_total_€,40909225.22
2024,3,Sants-Montjuïc,13,la Marina de Port,26,Valor_sòl_total_€,17365462.02
2024,3,Sants-Montjuïc,13,la Marina de Port,27,Valor_sòl_total_€,27783340.14
2024,3,Sants-Montjuïc,13,la Marina de Port,28,Valor_sòl_total_€,53853632.77
2024,3,Sants-Montjuïc,13,la Marina de Port,29,Valor_sòl_total_€,22392948.27
2024,3,Sants-Montjuïc,13,la Marina de Port,30,Valor_sòl_total_€,25456198.84
2024,3,Sants-Montjuïc,13,la Marina de Port,31,Valor_sòl_total_€,37696895.64
2024,3,Sants-Montjuïc,13,la Marina de Port,32,Valor_sòl_total_€,26391722.19
2024,3,Sants-Montjuïc,13,la Marina de Port,33,Valor_sòl_total_€,20442390.35
2024,3,Sants-Montjuïc,13,la Marina de Port,34,Valor_sòl_total_€,24642254.54
2024,3,Sants-Montjuïc,13,la Marina de Port,35,Valor_sòl_total_€,37079037.66
2024,3,Sants-Montjuïc,13,la Marina de Port,36,Valor_sòl_total_€,51176322.34
2024,3,Sants-Montjuïc,13,la Marina de Port,37,Valor_sòl_total_€,16289335.27
2024,3,Sants-Montjuïc,13,la Marina de Port,38,Valor_sòl_total_€,8510478.2
2024,3,Sants-Montjuïc,13,la Marina de Port,39,Valor_sòl_total_€,23115155.83
2024,3,Sants-Montjuïc,13,la Marina de Port,211,Valor_sòl_total_€,23976667.18
2024,3,Sants-Montjuïc,13,la Marina de Port,212,Valor_sòl_total_€,38848701.33
2024,3,Sants-Montjuïc,13,la Marina de Port,213,Valor_sòl_total_€,28231038.32
2024,3,Sants-Montjuïc,14,la Font de la Guatlla,40,Valor_sòl_total_€,38479874.32
2024,3,Sants-Montjuïc,14,la Font de la Guatlla,41,Valor_sòl_total_€,32794988.87
2024,3,Sants-Montjuïc,14,la Font de la Guatlla,42,Valor_sòl_total_€,31162045.58
2024,3,Sants-Montjuïc,14,la Font de la Guatlla,43,Valor_sòl_total_€,35068576.16
2024,3,Sants-Montjuïc,14,la Font de la Guatlla,44,Valor_sòl_total_€,42407585.79
2024,3,Sants-Montjuïc,14,la Font de la Guatlla,45,Valor_sòl_total_€,25404964.54
2024,3,Sants-Montjuïc,14,la Font de la Guatlla,46,Valor_sòl_total_€,38631262.63
2024,3,Sants-Montjuïc,15,Hostafrancs,47,Valor_sòl_total_€,45885243.52
2024,3,Sants-Montjuïc,15,Hostafrancs,48,Valor_sòl_total_€,38260308.49
2024,3,Sants-Montjuïc,15,Hostafrancs,49,Valor_sòl_total_€,38367224.46
2024,3,Sants-Montjuïc,15,Hostafrancs,50,Valor_sòl_total_€,39343158.77
2024,3,Sants-Montjuïc,15,Hostafrancs,51,Valor_sòl_total_€,38021448.29
2024,3,Sants-Montjuïc,15,Hostafrancs,52,Valor_sòl_total_€,30596988.46
2024,3,Sants-Montjuïc,15,Hostafrancs,53,Valor_sòl_total_€,49402100.47
2024,3,Sants-Montjuïc,15,Hostafrancs,54,Valor_sòl_total_€,40930233.05
2024,3,Sants-Montjuïc,15,Hostafrancs,55,Valor_sòl_total_€,33772547.34
2024,3,Sants-Montjuïc,15,Hostafrancs,56,Valor_sòl_total_€,20000079.04
2024,3,Sants-Montjuïc,16,la Bordeta,57,Valor_sòl_total_€,30091221.79
2024,3,Sants-Montjuïc,16,la Bordeta,58,Valor_sòl_total_€,38629100.19
2024,3,Sants-Montjuïc,16,la Bordeta,59,Valor_sòl_total_€,26102206.82
2024,3,Sants-Montjuïc,16,la Bordeta,60,Valor_sòl_total_€,27968179.34
2024,3,Sants-Montjuïc,16,la Bordeta,61,Valor_sòl_total_€,24714893.27
2024,3,Sants-Montjuïc,16,la Bordeta,62,Valor_sòl_total_€,30599688.89
2024,3,Sants-Montjuïc,16,la Bordeta,63,Valor_sòl_total_€,39150137.65
2024,3,Sants-Montjuïc,16,la Bordeta,64,Valor_sòl_total_€,40277534.55
2024,3,Sants-Montjuïc,16,la Bordeta,65,Valor_sòl_total_€,24770314.16
2024,3,Sants-Montjuïc,16,la Bordeta,66,Valor_sòl_total_€,45487388.94
2024,3,Sants-Montjuïc,16,la Bordeta,67,Valor_sòl_total_€,36326714.16
