Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,N_PERSONES_AGG
2023-01-01,1,Ciutat Vella,1,el Raval,1,1001,207,1
2023-01-01,1,Ciutat Vella,1,el Raval,1,1001,131,2
2023-01-01,1,Ciutat Vella,1,el Raval,1,1001,83,3
2023-01-01,1,Ciutat Vella,1,el Raval,1,1001,44,4
2023-01-01,1,Ciutat Vella,1,el Raval,1,1001,23,5
2023-01-01,1,Ciutat Vella,1,el Raval,1,1001,12,6
2023-01-01,1,Ciutat Vella,1,el Raval,1,1001,3,7
2023-01-01,1,Ciutat Vella,1,el Raval,1,1001,5,8
2023-01-01,1,Ciutat Vella,1,el Raval,1,1001,9,9
2023-01-01,1,Ciutat Vella,1,el Raval,1,1002,195,1
2023-01-01,1,Ciutat Vella,1,el Raval,1,1002,136,2
2023-01-01,1,Ciutat Vella,1,el Raval,1,1002,68,3
2023-01-01,1,Ciutat Vella,1,el Raval,1,1002,41,4
2023-01-01,1,Ciutat Vella,1,el Raval,1,1002,25,5
2023-01-01,1,Ciutat Vella,1,el Raval,1,1002,10,6
2023-01-01,1,Ciutat Vella,1,el Raval,1,1002,7,7
2023-01-01,1,Ciutat Vella,1,el Raval,1,1002,4,8
2023-01-01,1,Ciutat Vella,1,el Raval,1,1002,10,9
2023-01-01,1,Ciutat Vella,1,el Raval,2,1003,370,1
2023-01-01,1,Ciutat Vella,1,el Raval,2,1003,221,2
2023-01-01,1,Ciutat Vella,1,el Raval,2,1003,165,3
2023-01-01,1,Ciutat Vella,1,el Raval,2,1003,113,4
2023-01-01,1,Ciutat Vella,1,el Raval,2,1003,93,5
2023-01-01,1,Ciutat Vella,1,el Raval,2,1003,41,6
2023-01-01,1,Ciutat Vella,1,el Raval,2,1003,19,7
2023-01-01,1,Ciutat Vella,1,el Raval,2,1003,19,8
2023-01-01,1,Ciutat Vella,1,el Raval,2,1003,23,9
2023-01-01,1,Ciutat Vella,1,el Raval,2,1004,425,1
2023-01-01,1,Ciutat Vella,1,el Raval,2,1004,288,2
2023-01-01,1,Ciutat Vella,1,el Raval,2,1004,152,3
2023-01-01,1,Ciutat Vella,1,el Raval,2,1004,122,4
2023-01-01,1,Ciutat Vella,1,el Raval,2,1004,65,5
2023-01-01,1,Ciutat Vella,1,el Raval,2,1004,30,6
2023-01-01,1,Ciutat Vella,1,el Raval,2,1004,11,7
2023-01-01,1,Ciutat Vella,1,el Raval,2,1004,12,8
2023-01-01,1,Ciutat Vella,1,el Raval,2,1004,21,9
2023-01-01,1,Ciutat Vella,1,el Raval,3,1005,399,1
2023-01-01,1,Ciutat Vella,1,el Raval,3,1005,253,2
2023-01-01,1,Ciutat Vella,1,el Raval,3,1005,117,3
2023-01-01,1,Ciutat Vella,1,el Raval,3,1005,86,4
2023-01-01,1,Ciutat Vella,1,el Raval,3,1005,54,5
2023-01-01,1,Ciutat Vella,1,el Raval,3,1005,15,6
2023-01-01,1,Ciutat Vella,1,el Raval,3,1005,13,7
2023-01-01,1,Ciutat Vella,1,el Raval,3,1005,8,8
2023-01-01,1,Ciutat Vella,1,el Raval,3,1005,15,9
2023-01-01,1,Ciutat Vella,1,el Raval,3,1006,239,1
2023-01-01,1,Ciutat Vella,1,el Raval,3,1006,150,2
2023-01-01,1,Ciutat Vella,1,el Raval,3,1006,84,3
2023-01-01,1,Ciutat Vella,1,el Raval,3,1006,62,4
2023-01-01,1,Ciutat Vella,1,el Raval,3,1006,37,5
2023-01-01,1,Ciutat Vella,1,el Raval,3,1006,19,6
2023-01-01,1,Ciutat Vella,1,el Raval,3,1006,10,7
2023-01-01,1,Ciutat Vella,1,el Raval,3,1006,2,8
2023-01-01,1,Ciutat Vella,1,el Raval,3,1006,13,9
2023-01-01,1,Ciutat Vella,1,el Raval,3,1007,236,1
2023-01-01,1,Ciutat Vella,1,el Raval,3,1007,157,2
2023-01-01,1,Ciutat Vella,1,el Raval,3,1007,96,3
2023-01-01,1,Ciutat Vella,1,el Raval,3,1007,71,4
2023-01-01,1,Ciutat Vella,1,el Raval,3,1007,57,5
2023-01-01,1,Ciutat Vella,1,el Raval,3,1007,26,6
2023-01-01,1,Ciutat Vella,1,el Raval,3,1007,16,7
2023-01-01,1,Ciutat Vella,1,el Raval,3,1007,8,8
2023-01-01,1,Ciutat Vella,1,el Raval,3,1007,16,9
2023-01-01,1,Ciutat Vella,1,el Raval,4,1008,355,1
2023-01-01,1,Ciutat Vella,1,el Raval,4,1008,224,2
2023-01-01,1,Ciutat Vella,1,el Raval,4,1008,145,3
2023-01-01,1,Ciutat Vella,1,el Raval,4,1008,118,4
2023-01-01,1,Ciutat Vella,1,el Raval,4,1008,101,5
2023-01-01,1,Ciutat Vella,1,el Raval,4,1008,28,6
2023-01-01,1,Ciutat Vella,1,el Raval,4,1008,22,7
2023-01-01,1,Ciutat Vella,1,el Raval,4,1008,12,8
2023-01-01,1,Ciutat Vella,1,el Raval,4,1008,35,9
2023-01-01,1,Ciutat Vella,1,el Raval,4,1009,322,1
2023-01-01,1,Ciutat Vella,1,el Raval,4,1009,196,2
2023-01-01,1,Ciutat Vella,1,el Raval,4,1009,105,3
2023-01-01,1,Ciutat Vella,1,el Raval,4,1009,87,4
2023-01-01,1,Ciutat Vella,1,el Raval,4,1009,56,5
2023-01-01,1,Ciutat Vella,1,el Raval,4,1009,21,6
2023-01-01,1,Ciutat Vella,1,el Raval,4,1009,14,7
2023-01-01,1,Ciutat Vella,1,el Raval,4,1009,11,8
2023-01-01,1,Ciutat Vella,1,el Raval,4,1009,14,9
2023-01-01,1,Ciutat Vella,1,el Raval,4,1010,277,1
2023-01-01,1,Ciutat Vella,1,el Raval,4,1010,191,2
2023-01-01,1,Ciutat Vella,1,el Raval,4,1010,133,3
2023-01-01,1,Ciutat Vella,1,el Raval,4,1010,89,4
2023-01-01,1,Ciutat Vella,1,el Raval,4,1010,54,5
2023-01-01,1,Ciutat Vella,1,el Raval,4,1010,30,6
2023-01-01,1,Ciutat Vella,1,el Raval,4,1010,14,7
2023-01-01,1,Ciutat Vella,1,el Raval,4,1010,13,8
2023-01-01,1,Ciutat Vella,1,el Raval,4,1010,22,9
2023-01-01,1,Ciutat Vella,1,el Raval,5,1011,427,1
2023-01-01,1,Ciutat Vella,1,el Raval,5,1011,256,2
2023-01-01,1,Ciutat Vella,1,el Raval,5,1011,155,3
2023-01-01,1,Ciutat Vella,1,el Raval,5,1011,115,4
2023-01-01,1,Ciutat Vella,1,el Raval,5,1011,76,5
