Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,N_PERSONES_AGG
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,181,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,145,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,78,3
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,46,4
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,20,5
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,10,6
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,12,7
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,8,8
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,11,9
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,220,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,138,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,76,3
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,57,4
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,31,5
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,14,6
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,15,7
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,9,8
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,10,9
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,310,1
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,291,2
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,163,3
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,110,4
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,57,5
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,45,6
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,29,7
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,22,8
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,42,9
2009-01-01,1,Ciutat Vella,1,el Raval,2,1004,432,1
2009-01-01,1,Ciutat Vella,1,el Raval,2,1004,270,2
2009-01-01,1,Ciutat Vella,1,el Raval,2,1004,175,3
2009-01-01,1,Ciutat Vella,1,el Raval,2,1004,131,4
2009-01-01,1,Ciutat Vella,1,el Raval,2,1004,44,5
2009-01-01,1,Ciutat Vella,1,el Raval,2,1004,28,6
2009-01-01,1,Ciutat Vella,1,el Raval,2,1004,20,7
2009-01-01,1,Ciutat Vella,1,el Raval,2,1004,8,8
2009-01-01,1,Ciutat Vella,1,el Raval,2,1004,34,9
2009-01-01,1,Ciutat Vella,1,el Raval,3,1005,384,1
2009-01-01,1,Ciutat Vella,1,el Raval,3,1005,242,2
2009-01-01,1,Ciutat Vella,1,el Raval,3,1005,140,3
2009-01-01,1,Ciutat Vella,1,el Raval,3,1005,64,4
2009-01-01,1,Ciutat Vella,1,el Raval,3,1005,47,5
2009-01-01,1,Ciutat Vella,1,el Raval,3,1005,21,6
2009-01-01,1,Ciutat Vella,1,el Raval,3,1005,14,7
2009-01-01,1,Ciutat Vella,1,el Raval,3,1005,9,8
2009-01-01,1,Ciutat Vella,1,el Raval,3,1005,30,9
2009-01-01,1,Ciutat Vella,1,el Raval,3,1006,232,1
2009-01-01,1,Ciutat Vella,1,el Raval,3,1006,161,2
2009-01-01,1,Ciutat Vella,1,el Raval,3,1006,94,3
2009-01-01,1,Ciutat Vella,1,el Raval,3,1006,58,4
2009-01-01,1,Ciutat Vella,1,el Raval,3,1006,34,5
2009-01-01,1,Ciutat Vella,1,el Raval,3,1006,19,6
2009-01-01,1,Ciutat Vella,1,el Raval,3,1006,11,7
2009-01-01,1,Ciutat Vella,1,el Raval,3,1006,15,8
2009-01-01,1,Ciutat Vella,1,el Raval,3,1006,35,9
2009-01-01,1,Ciutat Vella,1,el Raval,3,1007,235,1
2009-01-01,1,Ciutat Vella,1,el Raval,3,1007,180,2
2009-01-01,1,Ciutat Vella,1,el Raval,3,1007,111,3
2009-01-01,1,Ciutat Vella,1,el Raval,3,1007,61,4
2009-01-01,1,Ciutat Vella,1,el Raval,3,1007,33,5
2009-01-01,1,Ciutat Vella,1,el Raval,3,1007,25,6
2009-01-01,1,Ciutat Vella,1,el Raval,3,1007,9,7
2009-01-01,1,Ciutat Vella,1,el Raval,3,1007,7,8
2009-01-01,1,Ciutat Vella,1,el Raval,3,1007,33,9
2009-01-01,1,Ciutat Vella,1,el Raval,4,1008,301,1
2009-01-01,1,Ciutat Vella,1,el Raval,4,1008,230,2
2009-01-01,1,Ciutat Vella,1,el Raval,4,1008,111,3
2009-01-01,1,Ciutat Vella,1,el Raval,4,1008,94,4
2009-01-01,1,Ciutat Vella,1,el Raval,4,1008,70,5
2009-01-01,1,Ciutat Vella,1,el Raval,4,1008,45,6
2009-01-01,1,Ciutat Vella,1,el Raval,4,1008,32,7
2009-01-01,1,Ciutat Vella,1,el Raval,4,1008,24,8
2009-01-01,1,Ciutat Vella,1,el Raval,4,1008,64,9
2009-01-01,1,Ciutat Vella,1,el Raval,4,1009,339,1
2009-01-01,1,Ciutat Vella,1,el Raval,4,1009,189,2
2009-01-01,1,Ciutat Vella,1,el Raval,4,1009,129,3
2009-01-01,1,Ciutat Vella,1,el Raval,4,1009,74,4
2009-01-01,1,Ciutat Vella,1,el Raval,4,1009,41,5
2009-01-01,1,Ciutat Vella,1,el Raval,4,1009,25,6
2009-01-01,1,Ciutat Vella,1,el Raval,4,1009,12,7
2009-01-01,1,Ciutat Vella,1,el Raval,4,1009,12,8
2009-01-01,1,Ciutat Vella,1,el Raval,4,1009,23,9
2009-01-01,1,Ciutat Vella,1,el Raval,4,1010,264,1
2009-01-01,1,Ciutat Vella,1,el Raval,4,1010,161,2
2009-01-01,1,Ciutat Vella,1,el Raval,4,1010,106,3
2009-01-01,1,Ciutat Vella,1,el Raval,4,1010,82,4
2009-01-01,1,Ciutat Vella,1,el Raval,4,1010,51,5
2009-01-01,1,Ciutat Vella,1,el Raval,4,1010,36,6
2009-01-01,1,Ciutat Vella,1,el Raval,4,1010,19,7
2009-01-01,1,Ciutat Vella,1,el Raval,4,1010,10,8
