Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,N_PERSONES_AGG
2007-01-01,1,Ciutat Vella,1,el Raval,8,1021,111,3
2007-01-01,1,Ciutat Vella,1,el Raval,8,1021,66,4
2007-01-01,1,Ciutat Vella,1,el Raval,8,1021,23,5
2007-01-01,1,Ciutat Vella,1,el Raval,8,1021,14,6
2007-01-01,1,Ciutat Vella,1,el Raval,8,1021,8,7
2007-01-01,1,Ciutat Vella,1,el Raval,8,1021,4,8
2007-01-01,1,Ciutat Vella,1,el Raval,8,1021,10,9
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,214,1
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,169,2
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,87,3
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,45,4
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,17,5
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,9,6
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,2,7
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,1,8
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,3,9
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,406,1
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,255,2
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,121,3
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,82,4
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,30,5
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,18,6
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,6,7
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,4,8
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,2,9
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,269,1
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,170,2
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,93,3
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,48,4
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,23,5
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,10,6
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,5,7
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,2,8
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,1,9
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,250,1
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,182,2
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,105,3
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,74,4
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,23,5
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,11,6
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,6,7
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,3,8
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,15,9
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,283,1
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,203,2
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,87,3
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,83,4
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,28,5
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,10,6
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,5,7
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,3,8
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,8,9
